ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,attend.x,s,mp,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,pts.x,bhe.x,attend.y,defensive_s,defensive_mp,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,pts.y,bhe.y
8,2018-09-11,Alabama,Samford,Home,W,3,2,0,5,0,63,23,179,0.223,61,3,11,88,5,6,12,2,78,1,0,5,0,59,24,184,0.19,54,5,12,77,3,3,10,3,72,3
8,2018-09-14,Alabama,South Alabama,Home,W,3,1,0,4,0,50,19,110,0.282,47,5,4,32,5,4,10,2,64,NA,0,4,0,50,28,113,0.195,45,5,8,34,5,2,10,1,62,NA
8,2018-09-14,Alabama,Purdue,Home,L,0,3,0,3,0,32,14,105,0.171,29,5,6,42,7,0,2,0,38,NA,0,3,0,47,12,107,0.327,44,7,7,50,5,1,8,4,59,NA
8,2018-09-15,Alabama,Southern Miss.,Home,W,3,0,0,3,0,37,12,95,0.263,35,4,2,43,2,2,6,2,46,1,0,3,0,39,23,108,0.148,36,2,8,40,4,3,8,7,48,1
8,2018-09-19,Alabama,Missouri,Away,L,0,3,0,3,0,26,20,108,0.056,20,3,5,46,1,2,14,0,38,NA,0,3,0,50,21,125,0.232,45,1,10,56,3,3,16,0,62,4
8,2018-09-23,Alabama,Auburn,Home,W,3,1,0,4,0,57,22,154,0.227,53,3,9,69,3,2,8,1,66,1,0,4,0,57,22,152,0.23,49,3,14,62,3,3,16,3,71,NA
8,2018-09-28,Alabama,South Carolina,Home,L,0,3,0,3,0,32,20,117,0.103,29,2,6,50,2,5,14,2,46,3,0,3,0,48,25,127,0.181,41,2,8,54,2,3,8,2,57,2
8,2018-09-30,Alabama,Florida,Home,L,0,3,0,3,0,31,18,95,0.137,29,2,6,46,10,1,6,1,37,NA,0,3,0,42,17,115,0.217,39,10,10,40,2,4,14,1,63,4
8,2018-10-03,Alabama,Tennessee,Away,L,1,3,0,4,0,44,26,172,0.105,41,2,5,73,1,2,12,0,54,NA,0,4,0,63,25,170,0.224,59,1,8,83,2,2,20,3,76,NA
8,2018-10-07,Alabama,Auburn,Away,W,3,0,0,3,0,40,14,89,0.292,35,4,3,47,5,6,10,0,55,1,0,3,0,34,20,110,0.127,33,5,9,31,4,2,8,3,45,1
8,2018-10-10,Alabama,Alabama St.,Home,W,3,0,0,3,0,41,15,95,0.274,37,5,2,37,2,5,8,2,55,NA,0,3,0,26,20,87,0.069,24,2,6,33,5,1,4,0,31,2
8,2018-10-14,Alabama,Florida,Away,L,0,3,0,3,0,33,18,95,0.158,30,1,11,33,6,0,2,1,35,1,0,3,0,38,10,84,0.333,36,6,11,42,1,1,16,1,53,1
8,2018-10-17,Alabama,Mississippi St.,Home,W,3,0,0,3,0,50,17,129,0.256,47,3,5,62,1,3,4,3,58,1,0,3,0,33,16,118,0.144,30,1,6,55,3,3,2,2,38,2
8,2018-10-21,Alabama,Arkansas,Away,W,3,1,0,4,0,56,21,163,0.215,50,5,6,78,4,3,24,3,76,2,0,4,0,57,26,170,0.182,55,4,6,70,5,0,21,4,71.5,NA
8,2018-10-26,Alabama,Texas A&M,Away,W,3,2,0,5,0,51,18,164,0.201,46,5,5,78,3,1,18,6,66,1,0,5,0,63,33,182,0.165,55,3,9,84,5,0,18,2,75,NA
8,2018-10-28,Alabama,Ole Miss,Home,L,1,3,0,4,0,66,24,182,0.231,60,5,8,79,4,4,16,1,83,3,0,4,0,61,18,168,0.256,54,4,2,80,5,5,8,2,74,NA
8,2018-11-02,Alabama,Georgia,Home,L,1,3,0,4,0,51,21,157,0.191,50,4,8,67,4,2,10,3,62,1,0,4,0,55,22,150,0.22,53,4,6,71,4,3,22,4,73,1
8,2018-11-04,Alabama,LSU,Home,L,2,3,0,5,0,63,26,164,0.226,53,9,9,56,3,6,4,1,80,NA,0,5,0,71,19,151,0.344,65,3,7,69,9,7,6,4,84,3
8,2018-11-11,Alabama,Kentucky,Away,L,0,3,0,3,0,40,7,124,0.266,38,1,2,65,2,0,12,3,47,1,0,3,0,62,12,143,0.35,50,2,5,61,1,0,8,0,68,NA
8,2018-11-16,Alabama,Mississippi St.,Away,W,3,0,0,3,0,43,20,139,0.165,40,5,5,63,2,3,8,1,55,2,0,3,0,31,21,122,0.082,28,2,5,63,5,6,10,1,44,NA
8,2018-11-18,Alabama,Ole Miss,Away,L,1,3,0,4,0,47,25,164,0.134,47,5,7,76,4,1,7,1,56.5,7,0,4,0,52,17,152,0.23,49,4,4,79,5,5,8,1,65,1
8,2018-11-21,Alabama,Texas A&M,Home,L,0,3,0,3,0,30,15,95,0.158,29,4,8,33,2,2,6,0,39,2,0,3,0,50,16,107,0.318,42,2,13,44,4,1,8,0,57,2
8,2018-11-23,Alabama,Arkansas,Home,W,3,2,0,5,0,65,22,178,0.242,60,8,8,95,4,6,8,4,83,1,0,5,0,47,27,178,0.112,46,4,6,83,8,3,14,2,61,1
6,2018-08-24,Alabama A&M,"N.C. Central Emerson, Ga.",Away,W,3,0,0,3,0,38,13,107,0.234,37,5,6,49,8,2,16,3,53,NA,0,3,0,32,25,110,0.064,31,8,3,48,5,1,12,1,47,NA
6,2018-08-24,Alabama A&M,"N.C. A&T Cartersville, Ga.",Away,L,1,3,0,4,0,42,20,122,0.18,37,7,8,39,10,2,10,4,56,NA,0,4,0,65,29,137,0.263,59,10,12,54,7,2,4,2,79,NA
6,2018-08-25,Alabama A&M,"South Carolina St. Cartersville, Ga.",Away,W,3,0,0,3,0,32,13,82,0.232,26,6,6,38,5,4,8,2,46,NA,0,3,0,22,26,91,-0.044,19,5,4,34,6,0,2,2,28,3
6,2018-08-25,Alabama A&M,"Gardner-Webb Emerson, Ga.",Away,L,2,3,0,5,0,47,24,135,0.17,40,8,6,70,6,5,12,0,66,NA,0,5,0,50,26,141,0.17,40,6,10,56,7,0,22,0,67,NA
6,2018-08-29,Alabama A&M,Memphis,Away,W,3,2,0,5,0,51,11,132,0.303,49,4,8,57,9,1,8,6,60,2,0,5,0,68,34,170,0.2,67,9,11,62,4,1,2,1,79,NA
6,2018-08-31,Alabama A&M,"Murray St. Carbondale, Ill.",Away,L,0,3,0,3,0,25,17,94,0.085,24,4,6,46,7,0,20,2,39,1,0,3,0,46,21,119,0.21,45,7,11,49,4,1,10,1,59,NA
6,2018-08-31,Alabama A&M,Southern Ill.,Away,L,0,3,0,3,0,21,15,78,0.077,21,2,5,33,9,1,4,6,26,1,0,3,0,45,10,90,0.389,39,9,7,39,2,1,8,0,59,3
6,2018-09-01,Alabama A&M,Miami (OH),Away,L,0,3,0,3,0,23,14,76,0.118,23,3,3,25,9,2,4,4,30,1,0,3,0,47,10,85,0.435,43,9,4,36,3,1,8,0,61,1
6,2018-09-07,Alabama A&M,"Jacksonville Macon, Ga.",Away,L,0,3,0,3,0,31,15,89,0.18,27,5,1,41,13,0,10,2,41,NA,0,3,0,38,17,113,0.186,34,13,7,28,4,2,16,0,61,NA
6,2018-09-07,Alabama A&M,Mercer,Away,L,0,3,0,3,0,23,14,82,0.11,22,2,4,32,8,0,6,3,28,NA,0,3,0,47,13,99,0.343,46,8,9,42,2,2,6,2,60,NA
6,2018-09-08,Alabama A&M,"UT Martin Macon, Ga.",Away,L,0,3,0,3,0,29,16,94,0.138,29,2,2,39,14,1,12,3,38,NA,0,3,0,40,14,101,0.257,38,14,4,44,2,2,2,1,57,NA
6,2018-09-11,Alabama A&M,Austin Peay,Away,L,0,3,0,3,0,25,15,82,0.122,24,1,4,42,11,3,2,7,30,2,0,3,0,42,9,96,0.344,38,11,10,39,1,1,4,1,56,NA
6,2018-09-14,Alabama A&M,"Coppin St. Washington, D.C.",Away,W,3,0,0,3,0,37,12,89,0.281,36,6,6,33,6,1,12,3,50,1,0,3,0,36,20,98,0.163,35,6,10,36,6,1,4,2,45,2
6,2018-09-14,Alabama A&M,George Washington,Away,L,0,3,0,3,0,30,14,84,0.19,29,2,5,36,5,0,2,4,33,NA,0,3,0,47,17,107,0.28,45,5,12,36,2,2,10,0,59,NA
6,2018-09-15,Alabama A&M,Georgetown,Away,L,1,3,0,4,0,45,11,119,0.286,42,3,2,58,8,0,20,6,58,1,0,4,0,63,18,146,0.308,57,8,9,55,3,0,4,1,73,NA
6,2018-09-15,Alabama A&M,"Morgan St. Washington, D.C.",Away,L,1,3,0,4,0,43,21,129,0.171,43,4,0,68,11,1,17,4,56.5,1,0,4,0,61,25,162,0.222,55,11,7,58,4,2,12,1,80,1
6,2018-09-21,Alabama A&M,"Southern U. Baton Rouge, La.",Away,W,3,0,0,3,0,51,12,102,0.382,44,4,7,57,7,4,6,0,62,1,0,3,0,31,14,110,0.155,25,7,3,34,4,1,8,0,43,1
6,2018-09-21,Alabama A&M,"Ark.-Pine Bluff Baton Rouge, La",Away,W,3,0,0,3,0,42,17,120,0.208,42,3,5,59,2,3,6,1,51,NA,0,3,0,31,20,117,0.094,31,2,7,49,3,1,6,0,37,3
6,2018-09-22,Alabama A&M,"Prairie View Baton Rouge, La.",Away,W,3,0,0,3,0,39,9,92,0.326,35,4,3,48,1,3,6,0,49,1,0,3,0,27,21,103,0.058,23,1,3,41,4,2,2,0,31,5
6,2018-09-22,Alabama A&M,"Grambling Baton Rouge, La.",Away,W,3,0,0,3,0,40,16,99,0.242,35,5,3,34,2,2,10,3,52,1,0,3,0,27,22,85,0.059,26,2,5,37,5,2,11,0,36.5,2
6,2018-09-23,Alabama A&M,"Texas Southern Baton Rouge, La.",Away,W,3,0,0,3,0,47,11,100,0.36,46,6,3,49,2,2,12,0,61,1,0,3,0,35,20,108,0.139,31,2,1,34,6,0,8,0,41,1
6,2018-09-30,Alabama A&M,Alcorn,Away,W,3,0,0,3,0,41,13,100,0.28,34,5,6,50,2,1,6,2,50,2,0,3,0,28,21,110,0.064,26,2,5,40,5,0,2,0,31,3
6,2018-10-01,Alabama A&M,Mississippi Val.,Away,W,3,1,0,4,0,63,29,166,0.205,60,7,8,73,4,1,6,3,74,2,0,4,0,30,25,134,0.037,29,4,2,69,7,2,10,4,41,3
6,2018-10-04,Alabama A&M,Alabama St.,Away,W,3,1,0,4,0,53,22,151,0.205,50,12,5,65,8,2,4,0,69,6,0,4,0,54,25,152,0.191,49,8,7,58,12,3,16,0,73,2
6,2018-10-07,Alabama A&M,Jackson St.,Home,W,3,1,0,4,0,58,29,181,0.16,55,4,7,70,1,2,10,3,69,2,0,4,0,52,23,159,0.182,51,1,6,75,4,3,12,2,62,5
6,2018-10-19,Alabama A&M,"Texas Southern Huntsville, Ala.",Away,W,3,0,0,3,0,41,9,92,0.348,40,6,5,35,0,0,10,0,52,NA,0,3,0,39,23,100,0.16,38,0,5,38,6,0,4,0,41,NA
6,2018-10-19,Alabama A&M,"Prairie View Huntsville, Ala.",Away,W,3,1,0,4,0,51,21,130,0.231,49,5,2,70,6,0,14,8,63,2,0,4,0,41,28,148,0.088,36,6,5,54,5,1,8,7,52,5
6,2018-10-20,Alabama A&M,Southern U. Unknown,Away,W,3,0,0,3,0,39,18,105,0.2,38,10,5,48,3,1,8,3,54,2,0,3,0,36,19,110,0.155,34,3,5,42,10,2,10,4,46,2
6,2018-10-20,Alabama A&M,"Grambling Huntsville, Ala.",Away,W,3,0,0,3,0,41,12,93,0.312,39,12,1,36,4,0,6,4,56,2,0,3,0,34,17,93,0.183,34,4,2,36,12,1,9,1,43.5,3
6,2018-10-21,Alabama A&M,"Ark.-Pine Bluff Huntsville, Ala.",Away,W,3,0,0,3,0,46,15,93,0.333,43,5,2,44,4,2,14,4,60,1,0,3,0,37,20,107,0.159,37,4,5,25,5,1,8,3,46,NA
6,2018-10-28,Alabama A&M,Alcorn,Home,W,3,0,0,3,0,43,11,91,0.352,42,4,2,46,4,2,2,3,50,NA,0,3,0,24,20,99,0.04,24,4,1,33,4,0,6,2,31,4
6,2018-10-29,Alabama A&M,Mississippi Val.,Home,W,3,0,0,3,0,39,12,92,0.293,34,4,5,40,4,4,8,5,51,1,0,3,0,26,23,94,0.032,26,4,4,35,4,0,4,2,32,4
6,2018-11-01,Alabama A&M,Alabama St.,Home,L,2,3,0,5,0,57,33,140,0.171,52,6,6,40,10,1,6,3,67,NA,0,5,0,58,21,128,0.289,55,10,10,47,6,4,16,1,80,NA
6,2018-11-04,Alabama A&M,Jackson St.,Away,W,3,1,0,4,0,61,22,126,0.31,50,1,3,44,2,9,6,0,74,3,0,4,0,56,25,135,0.23,51,2,4,32,1,8,8,0,70,5
6,2018-11-05,Alabama A&M,Southern Miss.,Away,L,1,3,0,4,0,35,21,100,0.14,33,2,3,47,13,0,2,2,38,4,0,4,0,56,11,116,0.388,42,13,7,40,2,3,14,0,79,1
6,2018-11-16,Alabama A&M,"Alcorn Itta Bena, Miss.",Away,W,3,0,0,3,0,46,8,96,0.396,45,6,5,45,6,4,2,4,57,NA,0,3,0,26,20,93,0.065,25,6,3,34,6,1,2,0,34,NA
6,2018-11-17,Alabama A&M,"Texas Southern Itta Bena, Miss.",Away,W,3,0,0,3,0,48,11,110,0.336,43,3,4,56,7,2,10,2,58,NA,0,3,0,35,18,119,0.143,32,7,5,41,3,2,2,2,45,NA
6,2018-11-18,Alabama A&M,"Alabama St. Itta Bena, Miss.",Away,L,1,3,0,4,0,35,24,129,0.085,34,2,6,63,9,3,4,2,42,NA,0,4,0,58,23,153,0.229,52,9,11,63,2,2,12,1,75,1
6,2018-11-29,Alabama A&M,Clemson,Away,L,0,3,0,3,0,26,17,84,0.107,23,0,3,25,3,0,12,0,32,1,0,3,0,49,13,92,0.391,44,3,3,37,0,0,8,0,56,NA
7,2018-08-24,Alabama St.,"N.C. A&T Cartersville, Ga.",Away,L,1,3,0,4,0,35,28,135,0.052,28,10,5,61,14,1,8,1,50,2,0,4,0,49,25,147,0.163,40,14,9,56,10,1,2,3,65,4
7,2018-08-24,Alabama St.,"N.C. Central Emerson, Ga.",Away,W,3,2,0,5,0,71,45,215,0.121,68,8,15,91,4,2,6,4,84,2,0,5,0,45,26,166,0.114,41,4,7,79,8,4,22,5,64,2
7,2018-08-25,Alabama St.,"Gardner-Webb Emerson, Ga.",Away,W,3,1,0,4,0,44,19,116,0.216,40,6,6,60,7,0,14,2,57,NA,0,4,0,44,22,132,0.167,41,7,12,49,6,2,8,3,57,5
7,2018-08-25,Alabama St.,"South Carolina St. Emerson, Ga.",Away,W,3,0,0,3,0,41,13,83,0.337,36,2,7,39,1,5,12,0,54,NA,0,3,0,25,14,86,0.128,24,1,10,26,2,3,0,1,29,NA
7,2018-08-30,Alabama St.,Georgia Tech,Away,L,0,3,0,3,0,22,22,80,0,21,4,6,21,7,0,2,2,27,2,0,3,0,37,9,77,0.364,34,7,8,34,4,0,14,1,51,1
7,2018-08-31,Alabama St.,"Tulane Atlanta, Ga.",Away,L,0,3,0,3,0,30,20,97,0.103,28,4,4,37,12,0,8,1,38,2,0,3,0,37,11,89,0.292,35,12,2,42,4,2,8,1,55,1
7,2018-08-31,Alabama St.,"Wofford Atlanta, Ga.",Away,L,0,3,0,3,0,37,18,111,0.171,35,5,14,54,8,2,4,1,46,2,0,3,0,38,16,115,0.191,38,8,10,50,5,1,6,1,50,NA
7,2018-09-04,Alabama St.,UAB,Home,L,0,3,0,3,0,32,23,95,0.095,29,2,6,28,6,0,12,1,40,NA,0,3,0,41,11,84,0.357,40,6,7,32,2,4,4,1,53,NA
7,2018-09-07,Alabama St.,San Jose St. ,Away,L,0,3,0,3,0,21,21,84,0,20,2,2,29,6,1,6,1,27,NA,0,3,0,42,14,93,0.301,38,6,6,35,2,0,6,0,51,NA
7,2018-09-07,Alabama St.,Pacific ,Away,L,1,3,0,4,0,31,27,91,0.044,28,1,1,16,12,2,8,0,38,NA,0,4,0,51,25,110,0.236,47,12,6,29,1,0,8,0,67,NA
7,2018-09-08,Alabama St.,Northern Colo.,Away,L,0,3,0,3,0,29,21,101,0.079,28,2,5,38,9,0,10,0,36,NA,0,3,0,44,14,103,0.291,43,9,4,42,2,0,2,0,54,NA
7,2018-09-11,Alabama St.,South Alabama,Away,L,0,3,0,3,0,21,20,75,0.013,18,4,5,22,6,0,0,0,25,2,0,3,0,39,3,67,0.537,36,6,11,27,4,0,10,0,50,NA
7,2018-09-14,Alabama St.,"Yale Orlando, Fla.",Away,L,0,3,0,3,0,22,17,81,0.062,22,0,3,35,14,5,7,3,30.5,NA,0,3,0,40,15,100,0.25,35,14,3,40,0,2,2,0,57,NA
7,2018-09-14,Alabama St.,UCF,Away,L,0,3,0,3,0,30,14,87,0.184,28,3,3,28,8,1,10,2,39,1,0,3,0,47,13,91,0.374,47,8,4,35,3,0,13,1,61.5,2
7,2018-09-15,Alabama St.,"FGCU Orlando, Fla.",Away,L,0,3,0,3,0,17,25,79,-0.101,15,0,7,23,12,1,4,3,20,NA,0,3,0,31,7,62,0.387,28,12,5,30,0,3,14,1,53,NA
7,2018-09-18,Alabama St.,Troy,Home,L,0,3,0,3,0,16,16,74,0,16,1,6,27,9,3,12,1,26,1,0,3,0,42,19,93,0.247,36,9,12,39,1,2,2,0,54,NA
7,2018-09-21,Alabama St.,"Grambling Baton Rouge, La",Away,L,2,3,0,5,0,61,33,180,0.156,61,8,5,71,7,0,28,0,83,4,0,5,0,52,24,163,0.172,52,7,5,74,8,3,16,0,70,5
7,2018-09-21,Alabama St.,"Prairie View Baton Rouge, La.",Away,W,3,0,0,3,0,38,15,84,0.274,38,5,9,33,5,3,2,2,47,1,0,3,0,26,22,86,0.047,25,5,4,27,5,1,2,0,33,2
7,2018-09-22,Alabama St.,Southern U.,Away,W,3,0,0,3,0,40,19,104,0.202,40,5,6,46,5,0,12,1,51,2,0,3,0,31,20,103,0.107,31,5,9,39,5,0,8,2,40,NA
7,2018-09-22,Alabama St.,"Texas Southern Baton Rouge, La.",Away,W,3,2,0,5,0,44,22,132,0.167,38,6,5,52,6,6,10,0,61,1,0,5,0,61,24,147,0.252,55,6,14,55,6,5,16,0,80,3
7,2018-09-23,Alabama St.,"Ark.-Pine Bluff Baton Rouge, La.",Away,W,3,0,0,3,0,47,19,101,0.277,42,8,6,43,1,2,4,0,59,2,0,3,0,29,13,95,0.168,22,1,7,30,8,2,6,0,35,1
7,2018-09-30,Alabama St.,Mississippi Val.,Away,W,3,1,0,4,0,57,19,149,0.255,52,4,8,64,11,5,10,1,71,2,0,4,0,36,26,133,0.075,36,11,7,64,4,1,0,2,48,NA
7,2018-10-01,Alabama St.,Alcorn,Away,W,3,0,0,3,0,48,15,103,0.32,43,3,9,54,6,2,0,1,53,3,0,3,0,22,14,98,0.082,21,6,4,34,3,0,4,0,30,2
7,2018-10-04,Alabama St.,Alabama A&M,Home,L,1,3,0,4,0,54,25,152,0.191,49,8,7,58,12,3,16,0,73,2,0,4,0,53,22,151,0.205,50,12,5,65,8,2,4,0,69,6
7,2018-10-08,Alabama St.,Jackson St.,Home,W,3,0,0,3,0,34,13,93,0.226,30,6,3,38,2,3,22,0,54,2,0,3,0,32,29,105,0.029,29,2,3,40,6,0,10,0,39,1
7,2018-10-10,Alabama St.,Alabama,Away,L,0,3,0,3,0,26,20,87,0.069,24,2,6,33,5,1,4,0,31,2,0,3,0,41,15,95,0.274,37,5,2,37,2,5,8,2,55,NA
7,2018-10-16,Alabama St.,Southern Miss.,Home,L,1,3,0,4,0,42,29,139,0.094,40,3,3,53,8,2,12,0,53,NA,0,4,0,58,22,143,0.252,53,8,8,56,3,2,12,0,74,NA
7,2018-10-19,Alabama St.,"Grambling Huntsville, Ala.",Away,W,3,0,0,3,0,44,5,72,0.542,41,8,3,43,2,0,0,3,52,NA,0,3,0,17,14,83,0.036,17,2,5,19,8,0,6,3,22,4
7,2018-10-19,Alabama St.,"Southern U. Huntsville, Ala.",Away,W,3,0,0,3,0,50,20,101,0.297,47,3,4,50,1,0,11,0,58.5,3,0,3,0,24,16,95,0.084,22,1,3,29,3,0,14,4,32,2
7,2018-10-20,Alabama St.,Ark.-Pine Bluff ,Away,W,3,2,0,5,0,59,27,147,0.218,52,11,5,74,8,5,2,0,76,NA,0,5,0,48,21,151,0.179,43,8,14,55,11,2,2,0,59,NA
7,2018-10-20,Alabama St.,"Prairie View Huntsville,AL",Away,W,3,0,0,3,0,37,9,79,0.354,29,10,9,26,4,9,4,0,58,NA,0,3,0,22,21,81,0.012,19,4,2,26,10,4,0,0,30,NA
7,2018-10-21,Alabama St.,"Texas Southern Huntsville, Ala.",Away,W,3,1,0,4,0,57,31,145,0.179,54,5,7,65,7,3,8,3,69,NA,0,4,0,42,30,147,0.082,40,7,9,49,5,1,20,0,60,4
7,2018-10-28,Alabama St.,Mississippi Val.,Home,W,3,0,0,3,0,37,11,89,0.292,35,7,5,41,3,3,4,0,49,NA,0,3,0,14,22,85,-0.094,14,3,5,34,7,0,2,0,18,4
7,2018-10-29,Alabama St.,Alcorn,Home,W,3,0,0,3,0,35,18,96,0.177,31,5,6,40,6,3,6,0,46,NA,0,3,0,31,22,101,0.089,30,6,7,38,5,1,6,0,41,4
7,2018-11-01,Alabama St.,Alabama A&M,Away,W,3,2,0,5,0,58,21,128,0.289,55,10,10,47,6,4,16,1,80,NA,0,5,0,57,33,140,0.171,52,6,6,40,10,1,6,3,67,NA
7,2018-11-05,Alabama St.,Jackson St.,Away,W,3,0,0,3,0,31,16,67,0.224,22,6,7,13,2,6,16,0,51,4,0,3,0,17,29,74,-0.162,16,2,3,17,6,2,6,0,24,4
7,2018-11-07,Alabama St.,Florida A&M,Home,W,3,0,0,3,0,39,17,110,0.2,38,10,6,57,5,2,12,0,57,NA,0,3,0,25,22,113,0.027,25,5,1,47,10,1,14,0,38,NA
7,2018-11-16,Alabama St.,"Prairie View Itta Bena, Miss.",Away,W,3,1,0,4,0,53,15,116,0.328,53,9,3,49,8,1,10,4,68,2,0,4,0,35,27,115,0.07,34,8,2,40,9,1,10,1,49,3
7,2018-11-17,Alabama St.,"Southern U. Itta Bena, Miss.",Away,W,3,0,0,3,0,43,20,123,0.187,38,4,6,46,4,1,10,4,53,1,0,3,0,28,22,99,0.061,27,4,6,43,4,2,8,1,38,NA
7,2018-11-18,Alabama St.,"Alabama A&M Itta Bena, Miss.",Away,W,3,1,0,4,0,58,23,153,0.229,52,9,11,63,2,2,12,1,75,1,0,4,0,35,24,129,0.085,34,2,6,63,9,3,4,2,42,NA
7,2018-11-30,Alabama St.,Stanford,Away,L,0,3,0,3,0,28,19,83,0.108,24,1,6,23,10,1,2,1,31,NA,0,3,0,40,7,74,0.446,37,10,5,29,1,2,12,4,58,NA
14,2018-08-24,Albany (NY),Ohio St.,Away,L,1,3,0,4,0,38,25,138,0.094,36,3,4,66,10,1,4,5,44,1,0,4,0,54,19,146,0.24,52,10,11,67,3,1,14,1,72,NA
14,2018-08-25,Albany (NY),"Texas A&M Columbus, Ohio",Away,L,1,3,0,4,0,32,29,143,0.021,31,6,1,55,9,0,8,0,42,1,0,4,0,56,18,136,0.279,55,9,13,66,6,0,16,3,73,1
14,2018-08-25,Albany (NY),"Ohio Columbus, Ohio",Away,L,1,3,0,4,0,37,20,125,0.136,31,10,9,51,6,2,4,3,51,NA,0,4,0,58,21,134,0.276,53,6,15,59,10,0,14,3,71,1
14,2018-08-31,Albany (NY),"Southeastern La. West Point, N.Y.",Away,W,3,1,0,4,0,53,20,146,0.226,48,9,8,47,3,4,4,4,68,NA,0,4,0,45,18,119,0.227,43,3,7,60,9,1,10,3,54,3
14,2018-08-31,Albany (NY),Army West Point,Away,L,2,3,0,5,0,51,22,186,0.156,48,5,6,96,4,3,8,2,63,NA,0,5,0,78,34,224,0.196,70,4,16,94,5,3,12,4,91,1
14,2018-09-01,Albany (NY),"Hofstra West Point, N.Y.",Away,L,0,3,0,3,0,23,20,92,0.033,22,1,2,50,13,0,6,1,27,NA,0,3,0,39,11,108,0.259,36,13,14,42,1,1,8,0,57,3
14,2018-09-07,Albany (NY),FGCU,Away,W,3,2,0,5,0,60,22,158,0.241,57,5,6,72,4,3,12,0,74,2,0,5,0,63,29,176,0.193,57,4,10,69,5,0,18,2,76,2
14,2018-09-07,Albany (NY),"Western Ill. Fort Myers, Fla.",Away,W,3,0,0,3,0,43,13,114,0.263,42,7,7,56,1,2,8,1,56,2,0,3,0,29,16,107,0.121,27,1,5,48,7,1,4,0,33,4
14,2018-09-08,Albany (NY),"West Virginia Fort Myers, Fla.",Away,W,3,0,0,3,0,42,14,93,0.301,39,3,3,41,1,4,6,0,52,NA,0,3,0,33,21,98,0.122,33,1,7,33,3,1,8,1,39,1
14,2018-09-14,Albany (NY),Michigan St.,Away,L,0,3,0,3,0,32,23,88,0.102,29,3,4,29,7,2,4,1,39,NA,0,3,0,40,12,85,0.329,37,7,6,28,3,3,16,0,58,1
14,2018-09-15,Albany (NY),"Western Mich. East Lansing, Mich.",Away,L,0,3,0,3,0,29,25,101,0.04,25,1,6,30,1,0,10,1,35,1,0,3,0,41,16,94,0.266,39,1,5,40,1,1,8,0,47,2
14,2018-09-15,Albany (NY),"UAB East Lansing, Mich.",Away,W,3,0,0,3,0,43,12,78,0.397,37,4,4,29,4,3,4,1,52,NA,0,3,0,35,19,88,0.182,34,4,7,22,4,3,6,1,45,NA
14,2018-09-23,Albany (NY),Siena,Home,W,3,0,0,3,0,45,7,97,0.392,43,2,7,62,1,0,18,0,56,1,0,3,0,20,21,106,-0.009,19,1,5,39,2,0,2,0,22,2
14,2018-09-28,Albany (NY),Binghamton,Home,W,3,1,0,4,0,53,26,168,0.161,48,5,6,78,6,0,20,0,68,3,0,4,0,52,25,166,0.163,49,6,8,71,5,1,8,1,63,6
14,2018-09-30,Albany (NY),UMBC,Home,W,3,1,0,4,0,48,14,142,0.239,44,3,8,72,3,0,22,7,62,2,0,4,0,49,34,167,0.09,46,3,12,67,3,2,4,2,56,NA
14,2018-10-05,Albany (NY),Stony Brook,Away,L,1,3,0,4,0,51,31,164,0.122,48,8,2,86,4,2,6,0,64,NA,0,4,0,57,13,167,0.263,53,4,5,72,8,4,12,0,71,NA
14,2018-10-07,Albany (NY),Hartford,Away,W,3,0,0,3,0,42,15,98,0.276,39,5,10,37,3,0,12,1,53,1,0,3,0,30,16,87,0.161,27,3,9,30,5,1,10,4,39,2
14,2018-10-12,Albany (NY),UMass Lowell,Away,W,3,1,0,4,0,47,14,132,0.25,44,2,6,64,2,4,20,2,63,NA,0,4,0,50,38,160,0.075,46,2,7,67,2,0,16,1,60,2
14,2018-10-14,Albany (NY),New Hampshire,Away,W,3,2,0,5,0,58,22,173,0.208,54,7,2,90,9,6,10,3,76,3,0,5,0,68,35,202,0.163,65,9,9,83,7,3,12,3,86,3
14,2018-10-26,Albany (NY),UMBC,Away,W,3,1,0,4,0,53,15,143,0.266,51,6,5,72,2,1,20,0,70,NA,0,4,0,55,27,166,0.169,52,2,6,66,6,0,8,1,61,1
14,2018-10-28,Albany (NY),Binghamton,Away,W,3,2,0,5,0,57,27,169,0.178,56,6,8,79,3,1,26,1,77,NA,0,5,0,57,33,175,0.137,51,3,7,67,6,4,14,1,71,1
14,2018-11-02,Albany (NY),Hartford,Home,W,3,0,0,3,0,52,19,139,0.237,48,3,6,57,4,2,8,2,61,2,0,3,0,37,18,124,0.153,36,4,6,49,3,0,8,3,45,1
14,2018-11-04,Albany (NY),Stony Brook,Home,L,0,3,0,3,0,22,20,114,0.018,21,2,4,48,6,1,10,3,30,1,0,3,0,44,14,114,0.263,39,6,3,60,2,0,8,1,54,2
