ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,pts.x,bhe.x,defensive_mp,defensive_attend,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,pts.y,bhe.y
540,2019-10-25,Penn,Princeton,Home,L,0,3,3,1,0,39,17,112,0.196,36,2,5,51,3,0,10,2,46,NA,1,0,49,15,121,0.281,48,3,9,49,2,1,8,0,57,NA
540,2019-11-01,Penn,Columbia,Away,L,1,3,4,0,0,59,19,127,0.315,56,2,10,31,6,0,20,2,71,1,0,0,62,20,124,0.339,56,6,10,39,2,2,16,3,78,NA
540,2019-11-02,Penn,Cornell,Away,L,0,3,3,1,0,26,17,106,0.085,26,1,5,42,2,2,6,1,32,4,1,0,46,10,108,0.333,42,2,9,51,1,1,12,0,55,1
540,2019-11-08,Penn,Harvard,Home,W,3,1,4,1,0,45,25,142,0.141,44,7,5,57,11,0,20,2,62,1,1,0,44,27,138,0.123,43,11,7,60,7,3,12,2,64,2
540,2019-11-09,Penn,Dartmouth,Home,W,3,1,4,1,0,57,16,137,0.299,54,4,12,68,3,2,10,3,68,1,1,0,51,17,144,0.236,46,3,10,57,4,1,14,1,62,4
539,2019-08-30,Penn St.,Hofstra,Home,W,3,0,3,0,0,38,8,72,0.417,33,6,6,32,1,2,8,2,50,1,0,0,33,20,87,0.149,32,1,11,21,6,0,4,2,36,NA
539,2019-08-31,Penn St.,Holy Cross,Home,W,3,0,3,0,0,49,6,80,0.538,43,6,4,43,0,0,12,1,61,1,0,0,20,15,82,0.061,20,0,4,23,6,0,0,1,20,1
539,2019-08-31,Penn St.,Wichita St.,Home,W,3,0,3,0,0,44,8,76,0.474,39,6,5,33,0,0,8,1,54,NA,0,0,22,20,78,0.026,21,0,4,23,6,1,2,2,24,NA
539,2019-09-06,Penn St.,Iowa St.,Away,W,3,0,3,0,0,41,10,95,0.326,37,4,11,37,2,2,6,1,50,NA,0,0,31,19,95,0.126,29,2,7,39,4,0,6,0,36,3
539,2019-09-07,Penn St.,"LSU Ames, Iowa",Away,W,3,0,3,0,0,44,6,89,0.427,43,3,9,49,1,2,12,0,55,1,0,0,26,20,100,0.06,24,1,6,36,3,1,4,3,30,2
539,2019-09-13,Penn St.,Stanford,Home,L,1,3,4,0,0,62,27,155,0.226,59,0,7,65,5,2,17,2,72.5,NA,0,0,63,20,158,0.272,55,5,13,56,0,1,20,1,79,1
539,2019-09-14,Penn St.,Oregon,Home,W,3,0,3,0,0,46,18,123,0.228,44,3,6,45,1,3,12,1,58,NA,0,0,42,23,116,0.164,42,1,7,50,3,2,15,3,52.5,NA
539,2019-09-20,Penn St.,Pittsburgh,Home,L,0,3,3,0,0,34,21,101,0.129,33,2,5,32,4,2,9,0,42.5,NA,0,0,45,13,95,0.337,43,4,9,39,2,0,17,0,57.5,3
539,2019-09-22,Penn St.,Pittsburgh,Away,W,3,2,5,0,0,53,34,169,0.112,51,7,8,62,2,7,20,2,77,1,0,0,64,37,176,0.153,58,2,9,73,7,0,33,6,82.5,2
539,2019-09-25,Penn St.,Michigan St.,Home,W,3,0,3,0,0,39,16,89,0.258,35,3,9,35,3,4,10,0,51,NA,0,0,34,22,95,0.126,33,3,12,30,3,0,12,3,43,NA
539,2019-09-28,Penn St.,Rutgers,Home,W,3,0,3,0,0,40,12,89,0.315,39,8,7,33,1,4,8,0,56,NA,0,0,29,21,88,0.091,28,1,3,35,8,1,8,0,35,3
539,2019-10-02,Penn St.,Wisconsin,Away,L,1,3,4,1,0,46,22,137,0.175,45,2,11,47,7,1,12,3,55,NA,1,0,57,18,126,0.31,54,7,7,63,2,1,18,0,74,1
539,2019-10-05,Penn St.,Iowa,Home,W,3,0,3,0,0,40,5,83,0.422,38,7,13,33,2,2,12,1,55,NA,0,0,37,21,97,0.165,34,2,7,32,7,1,2,1,41,NA
539,2019-10-11,Penn St.,Maryland,Home,W,3,2,5,0,0,56,19,156,0.237,52,6,10,57,3,4,14,1,73,NA,0,0,63,22,150,0.273,59,3,12,64,6,1,14,3,74,1
539,2019-10-12,Penn St.,Ohio St.,Home,W,3,0,3,0,0,41,9,87,0.368,41,4,5,36,6,2,10,0,52,NA,0,0,30,23,96,0.073,28,6,7,32,4,1,4,1,39,NA
539,2019-10-18,Penn St.,Michigan,Away,W,3,1,4,1,0,57,20,162,0.228,54,8,8,65,4,1,16,2,74,NA,1,0,58,17,151,0.272,56,4,7,70,8,0,14,2,69,NA
539,2019-10-20,Penn St.,Michigan St.,Away,W,3,0,3,1,0,42,14,97,0.289,39,8,3,43,2,2,16,0,60,NA,1,0,35,20,102,0.147,35,2,4,35,8,0,16,3,45,NA
539,2019-10-23,Penn St.,Illinois,Home,W,3,2,5,0,0,69,25,176,0.25,64,8,9,69,5,5,10,1,87,NA,0,0,68,29,185,0.211,62,5,6,72,8,0,18,0,82,NA
539,2019-10-26,Penn St.,Maryland,Away,W,3,0,3,0,0,45,15,103,0.291,44,4,11,42,3,1,10,1,55,NA,0,0,31,15,92,0.174,31,3,8,35,4,1,8,2,39,3
539,2019-11-01,Penn St.,Iowa,Away,W,3,0,3,1,0,51,15,104,0.346,49,7,4,46,5,0,6,0,61,NA,1,0,29,12,99,0.172,28,5,4,30,7,0,12,0,40,NA
539,2019-11-02,Penn St.,Nebraska,Away,L,2,3,5,0,0,54,24,181,0.166,53,4,13,75,0,6,14,2,71,NA,0,0,66,29,176,0.21,60,0,9,85,4,3,22,3,80,1
539,2019-11-08,Penn St.,Indiana,Home,W,3,0,3,0,0,44,13,103,0.301,42,5,5,52,2,1,12,0,56,2,0,0,30,17,104,0.125,30,2,7,40,5,0,14,1,39,2
539,2019-11-09,Penn St.,Purdue,Home,W,3,1,4,0,0,64,18,151,0.305,60,4,6,69,3,2,14,2,77,NA,0,0,48,20,144,0.194,42,3,7,61,4,0,12,1,57,1
539,2019-11-15,Penn St.,Illinois,Away,W,3,0,3,1,0,42,9,107,0.308,40,2,8,51,3,2,18,1,55,1,1,0,33,24,111,0.081,31,3,5,47,2,1,2,1,38,NA
539,2019-11-17,Penn St.,Northwestern,Away,W,3,0,3,1,0,55,15,101,0.396,50,2,6,37,0,0,12,2,63,NA,1,0,27,14,94,0.138,25,0,0,22,2,1,2,1,29,NA
539,2019-11-20,Penn St.,Indiana,Away,W,3,0,3,1,0,45,21,107,0.224,43,2,10,45,2,0,20,0,57,NA,1,0,28,23,101,0.05,26,2,8,33,2,1,12,0,37,NA
539,2019-11-24,Penn St.,Rutgers,Away,W,3,0,3,0,0,44,11,94,0.351,37,10,7,41,4,0,4,2,56,NA,0,0,23,11,79,0.152,22,4,7,32,10,1,4,2,30,2
539,2019-11-29,Penn St.,Wisconsin,Home,W,3,2,5,0,0,62,24,156,0.244,60,6,10,59,1,3,19,1,80.5,NA,0,0,60,26,154,0.221,58,1,4,62,6,2,26,2,76,NA
539,2019-11-30,Penn St.,Minnesota,Home,L,1,3,4,0,0,60,23,148,0.25,58,4,8,57,5,0,19,0,73.5,1,0,0,57,17,141,0.284,54,5,6,57,4,0,27,3,75.5,1
539,2019-12-06,Penn St.,Princeton,Home,W,3,0,3,0,0,48,15,111,0.297,46,4,7,42,2,2,6,0,57,NA,0,0,36,15,102,0.206,35,2,5,40,4,1,4,1,41,3
539,2019-12-07,Penn St.,Towson,Home,W,3,1,4,0,0,56,13,128,0.336,54,11,4,49,4,4,18,2,80,NA,0,0,57,28,145,0.2,53,4,2,53,11,1,2,2,63,NA
539,2019-12-13,Penn St.,"Cincinnati Stanford, Calif.",Away,W,3,2,5,0,0,65,8,128,0.445,64,4,16,45,3,2,25,2,83.5,1,0,0,62,29,144,0.229,59,3,9,47,4,0,2,1,66,NA
539,2019-12-14,Penn St.,Stanford,Away,L,0,3,3,0,0,41,8,95,0.347,39,4,5,32,5,0,2,1,46,NA,0,0,57,5,99,0.525,54,5,4,42,4,0,9,1,66.5,NA
541,2019-08-30,Pepperdine,"Tulsa Denton, Texas",Away,L,2,3,5,0,0,66,24,166,0.253,63,10,10,74,5,1,18,0,86,NA,0,0,59,20,162,0.241,55,5,10,64,10,5,20,0,79,NA
541,2019-08-30,Pepperdine,North Texas,Away,L,2,3,5,1,0,63,24,184,0.212,62,6,11,89,4,2,12,0,NA,1,1,0,53,19,174,0.195,48,4,6,81,6,0,21,2,NA,NA
541,2019-08-31,Pepperdine,"Illinois St. Denton, Texas",Away,W,3,1,4,0,0,55,16,135,0.289,48,9,9,55,5,5,10,0,74,NA,0,0,49,19,129,0.233,44,5,4,60,9,3,16,3,65,NA
541,2019-09-05,Pepperdine,California Baptist,Home,W,3,0,3,0,0,45,15,96,0.313,44,9,13,48,5,0,10,1,59,2,0,0,23,15,89,0.09,22,5,6,31,9,1,8,2,33,NA
541,2019-09-06,Pepperdine,Fairfield,Home,W,3,1,4,0,0,60,20,143,0.28,56,6,14,60,2,0,18,2,75,NA,0,0,35,22,129,0.101,35,2,7,48,6,1,8,4,42,NA
541,2019-09-07,Pepperdine,Texas A&M,Home,L,1,3,4,0,0,52,22,130,0.231,46,0,10,42,4,1,12,2,59,3,0,0,55,13,115,0.365,51,4,9,48,0,3,14,2,69,NA
541,2019-09-13,Pepperdine,Utah,Home,L,1,3,4,0,0,47,26,127,0.165,42,6,12,42,2,1,14,0,61,3,0,0,52,19,122,0.27,48,2,11,41,6,4,24,1,70,NA
541,2019-09-13,Pepperdine,Cal Poly,Home,L,2,3,5,0,0,66,34,186,0.172,58,7,6,61,2,2,14,3,82,1,0,0,61,17,150,0.293,61,2,9,67,7,1,30,0,79,1
541,2019-09-14,Pepperdine,Pittsburgh,Home,L,2,3,5,0,0,63,17,180,0.256,62,7,13,75,7,2,16,0,80,NA,0,0,72,17,172,0.32,69,7,10,84,7,1,17,2,88.5,2
541,2019-09-18,Pepperdine,UC Irvine,Home,W,3,0,3,0,0,44,14,115,0.261,40,10,9,48,5,1,10,1,60,NA,0,0,36,17,119,0.16,34,5,5,49,10,1,8,2,46,NA
541,2019-09-20,Pepperdine,UC Santa Barbara,Away,L,2,3,5,0,0,59,24,163,0.215,58,5,11,65,3,2,8,2,70,NA,0,0,63,30,163,0.202,59,3,10,67,5,1,20,1,77,NA
541,2019-09-26,Pepperdine,San Francisco,Home,W,3,1,4,0,0,52,16,127,0.283,50,11,11,48,3,2,12,0,71,NA,0,0,47,20,127,0.213,45,3,8,50,11,1,10,1,56,5
541,2019-09-28,Pepperdine,Santa Clara,Home,W,3,1,4,0,0,58,24,147,0.231,53,7,7,65,7,0,12,2,71,NA,0,0,46,18,139,0.201,43,7,14,58,7,4,8,4,61,1
541,2019-10-01,Pepperdine,San Diego,Away,L,2,3,5,0,0,64,30,188,0.181,58,5,10,84,6,4,26,0,86,NA,0,0,66,27,196,0.199,65,6,10,84,5,2,16,1,82,NA
541,2019-10-03,Pepperdine,Portland,Home,W,3,1,4,0,0,53,18,147,0.238,50,7,7,66,5,2,20,0,72,1,0,0,53,25,159,0.176,53,5,9,67,7,0,14,1,65,1
541,2019-10-05,Pepperdine,Gonzaga,Home,W,3,0,3,0,0,43,20,99,0.232,38,9,8,41,2,1,8,1,57,NA,0,0,19,14,77,0.065,19,2,6,35,9,3,12,3,30,3
541,2019-10-11,Pepperdine,LMU (CA),Away,W,3,1,4,1,0,68,21,177,0.266,61,3,6,55,2,1,12,0,78,NA,1,0,62,19,158,0.272,56,2,4,59,3,1,12,0,71,NA
541,2019-10-17,Pepperdine,Pacific,Away,W,3,1,4,1,0,47,16,125,0.248,42,6,4,56,3,2,20,0,65,NA,1,0,46,28,139,0.129,41,3,5,56,6,2,10,0,56,NA
541,2019-10-19,Pepperdine,Saint Mary's (CA),Away,L,1,3,4,1,0,55,22,131,0.252,51,2,12,47,5,0,18,0,66,NA,1,0,52,18,129,0.264,46,5,8,43,2,0,22,1,68,2
541,2019-10-24,Pepperdine,San Diego,Home,W,3,0,3,0,0,44,10,110,0.309,40,8,9,36,2,3,10,1,60,NA,0,0,45,16,104,0.279,44,2,5,48,8,1,2,2,49,2
541,2019-10-26,Pepperdine,BYU,Home,L,0,3,3,0,0,34,15,100,0.19,33,4,7,30,4,4,8,4,46,NA,0,0,53,18,105,0.333,51,4,4,40,4,0,10,3,62,2
541,2019-10-31,Pepperdine,Gonzaga,Away,W,3,2,5,1,0,71,15,161,0.348,67,9,18,71,7,0,14,1,87,NA,1,0,54,17,148,0.25,51,7,14,65,9,0,16,3,69,1
541,2019-11-02,Pepperdine,Portland,Away,W,3,0,3,0,0,38,10,100,0.28,36,5,9,44,4,2,22,2,56,NA,0,0,35,24,117,0.094,34,4,9,47,5,1,6,0,43,NA
541,2019-11-08,Pepperdine,LMU (CA),Home,W,3,0,3,0,0,40,10,89,0.337,38,14,7,53,0,0,8,0,58,NA,0,0,21,14,102,0.069,21,0,7,35,14,0,12,2,27,NA
541,2019-11-14,Pepperdine,Saint Mary's (CA),Home,W,3,0,3,0,0,48,16,112,0.286,42,4,6,46,2,1,18,0,62,NA,0,0,34,19,110,0.136,32,2,3,39,4,1,14,1,44,1
541,2019-11-16,Pepperdine,Pacific,Home,W,3,1,4,0,0,51,16,147,0.238,44,8,12,76,5,2,24,2,73,3,0,0,42,27,157,0.096,42,5,8,73,8,1,6,2,51,1
541,2019-11-21,Pepperdine,Santa Clara,Away,W,3,0,3,0,0,46,12,105,0.324,47,5,6,49,3,0,6,1,54,1,0,0,43,10,104,0.317,40,3,13,43,5,0,14,7,53,NA
541,2019-11-23,Pepperdine,San Francisco,Away,W,3,0,3,1,0,44,18,122,0.213,42,8,5,59,3,0,22,1,63,NA,1,0,29,16,109,0.119,28,3,6,52,8,0,8,0,36,NA
541,2019-11-26,Pepperdine,BYU,Away,L,2,3,5,1,0,53,29,154,0.156,48,2,12,56,3,0,16,0,63,NA,1,0,61,18,142,0.303,55,3,11,56,2,0,18,5,73,3
545,2019-08-30,Pittsburgh,Cleveland St.,Home,W,3,0,3,0,0,51,15,111,0.324,45,7,9,48,4,0,12,0,64,1,0,0,24,11,88,0.148,23,4,3,37,7,4,12,2,38,NA
545,2019-08-30,Pittsburgh,Cincinnati,Home,W,3,0,3,0,0,44,8,86,0.419,40,8,7,37,3,0,6,2,55,1,0,0,26,12,78,0.179,23,3,6,24,8,1,2,5,31,1
545,2019-08-31,Pittsburgh,South Carolina,Home,W,3,0,3,0,0,42,14,88,0.318,41,6,8,30,0,2,6,2,53,1,0,0,32,18,85,0.165,31,0,7,26,6,2,12,3,40,NA
545,2019-09-06,Pittsburgh,"Ohio St. Pittsburgh, Pa.",Away,W,3,0,3,0,0,39,20,107,0.178,36,5,4,46,0,0,14,4,51,1,0,0,33,21,112,0.107,30,0,6,41,5,0,18,3,42,1
545,2019-09-07,Pittsburgh,Green Bay,Home,W,3,0,3,0,0,45,15,108,0.278,40,4,2,54,1,0,15,2,56.5,1,0,0,31,19,113,0.106,30,1,6,43,4,0,14,3,39,NA
545,2019-09-07,Pittsburgh,Duquesne,Home,W,3,0,3,0,0,43,12,97,0.32,41,7,5,41,1,1,25,2,63.5,NA,0,0,24,18,87,0.069,23,1,3,33,7,0,10,2,30,2
545,2019-09-11,Pittsburgh,Oregon,Home,W,3,1,4,0,0,49,26,147,0.156,46,3,7,51,6,1,12,1,59,2,0,0,49,30,135,0.141,48,6,9,63,3,5,16,7,68,4
545,2019-09-13,Pittsburgh,"Cal Poly Malibu, Calif.",Away,W,3,1,4,0,0,74,22,171,0.304,68,6,14,72,8,3,16,5,91,1,0,0,45,21,152,0.158,41,8,6,55,6,2,14,0,62,NA
545,2019-09-14,Pittsburgh,"Utah Malibu, Calif.",Away,W,3,1,4,0,0,67,25,167,0.251,63,9,12,61,4,0,16,0,84,2,0,0,48,19,139,0.209,46,4,3,60,9,1,26,5,66,NA
545,2019-09-14,Pittsburgh,Pepperdine,Away,W,3,2,5,0,0,72,17,172,0.32,69,7,10,84,7,1,17,2,88.5,2,0,0,63,17,180,0.256,62,7,13,75,7,2,16,0,80,NA
545,2019-09-20,Pittsburgh,Penn St.,Away,W,3,0,3,0,0,45,13,95,0.337,43,4,9,39,2,0,17,0,57.5,3,0,0,34,21,101,0.129,33,2,5,32,4,2,9,0,42.5,NA
545,2019-09-22,Pittsburgh,Penn St.,Home,L,2,3,5,0,0,64,37,176,0.153,58,2,9,73,7,0,33,6,82.5,2,0,0,53,34,169,0.112,51,7,8,62,2,7,20,2,77,1
545,2019-09-25,Pittsburgh,Virginia,Away,W,3,0,3,1,0,46,10,88,0.409,41,10,7,32,2,0,15,0,63.5,NA,1,0,30,14,87,0.184,29,2,3,25,10,2,10,6,39,1
545,2019-09-29,Pittsburgh,Virginia Tech,Home,W,3,0,3,0,0,46,12,96,0.354,42,3,8,43,2,0,11,0,54.5,4,0,0,25,17,95,0.084,25,2,8,32,3,2,2,4,30,NA
545,2019-10-04,Pittsburgh,Miami (FL),Away,W,3,0,3,1,0,43,15,100,0.28,40,3,7,35,3,1,12,1,53,2,1,0,37,18,99,0.192,36,3,9,34,3,1,16,3,49,3
545,2019-10-06,Pittsburgh,Florida St.,Away,W,3,1,4,0,0,58,32,165,0.158,54,8,11,56,3,1,16,2,75,1,0,0,33,18,112,0.134,30,3,5,53,8,1,34,4,54,NA
545,2019-10-11,Pittsburgh,Syracuse,Away,W,3,0,3,1,0,43,12,99,0.313,38,1,5,39,4,3,12,0,53,NA,1,0,34,27,105,0.067,33,4,4,37,1,2,10,3,45,NA
545,2019-10-13,Pittsburgh,Boston College,Away,W,3,0,3,0,0,48,26,129,0.171,45,1,5,50,2,3,24,1,64,NA,0,0,35,22,116,0.112,35,2,3,48,1,8,10,4,50,NA
545,2019-10-18,Pittsburgh,North Carolina,Home,W,3,0,3,0,0,40,14,91,0.286,39,5,8,37,6,1,16,2,54,NA,0,0,31,19,96,0.125,30,6,9,30,5,0,14,4,44,1
545,2019-10-20,Pittsburgh,NC State,Home,W,3,0,3,0,0,40,7,81,0.407,35,5,6,46,4,0,17,0,53.5,NA,0,0,20,21,99,-0.01,20,4,5,31,5,0,6,2,27,2
545,2019-10-25,Pittsburgh,Notre Dame,Away,W,3,0,3,1,0,43,15,123,0.228,38,4,8,56,1,1,14,1,55,1,1,0,37,18,125,0.152,34,1,6,57,4,2,4,2,42,NA
545,2019-10-27,Pittsburgh,Louisville,Away,W,3,0,3,1,0,47,22,98,0.255,45,4,8,28,0,2,8,0,57,1,1,0,32,20,82,0.146,32,0,3,23,4,5,16,5,45,1
545,2019-11-01,Pittsburgh,Wake Forest,Home,W,3,0,3,0,0,37,13,75,0.32,34,6,7,35,1,0,15,1,50.5,2,0,0,19,18,74,0.014,19,1,9,22,6,1,6,2,24,3
545,2019-11-03,Pittsburgh,Duke,Home,W,3,0,3,0,0,52,17,104,0.337,50,3,4,47,1,1,10,1,61,NA,0,0,35,17,114,0.158,34,1,7,28,3,3,22,4,50,NA
545,2019-11-08,Pittsburgh,Georgia Tech,Home,W,3,2,5,0,0,67,15,167,0.311,62,6,12,66,1,0,19,3,82.5,1,0,0,70,21,167,0.293,66,1,10,75,6,5,9,3,80.5,1
545,2019-11-10,Pittsburgh,Clemson,Home,W,3,1,4,0,0,53,22,144,0.215,51,5,9,56,3,2,23,1,71.5,5,0,0,42,27,130,0.115,41,3,8,50,5,8,16,5,61,NA
545,2019-11-16,Pittsburgh,Duke,Away,W,3,0,3,1,0,44,8,99,0.364,43,2,4,45,1,0,10,1,51,1,1,0,33,17,98,0.163,28,1,7,32,2,1,8,1,39,3
545,2019-11-22,Pittsburgh,Florida St.,Home,W,3,1,4,0,0,68,25,186,0.231,68,4,10,85,2,2,8,1,78,3,0,0,47,22,162,0.154,45,2,3,75,4,4,14,5,60,2
545,2019-11-24,Pittsburgh,NC State,Away,W,3,0,3,1,0,52,15,107,0.346,45,2,6,42,0,2,12,1,62,2,1,0,33,16,99,0.172,32,0,3,37,2,2,13,1,41.5,NA
545,2019-11-27,Pittsburgh,Louisville,Home,W,3,1,4,0,0,61,20,144,0.285,58,5,4,70,1,2,20,3,78,NA,0,0,43,26,147,0.116,43,1,3,57,5,1,30,7,60,NA
545,2019-12-06,Pittsburgh,Howard,Home,W,3,0,3,0,0,35,11,73,0.329,33,6,6,34,1,4,16,2,53,NA,0,0,25,22,91,0.033,24,1,10,25,6,1,6,1,30,1
545,2019-12-07,Pittsburgh,Cincinnati,Home,L,2,3,5,0,0,69,27,157,0.268,66,5,7,64,4,0,17,3,82.5,1,0,0,65,20,155,0.29,61,4,10,51,5,4,22,1,84,1
551,2019-08-30,Portland,CSUN ,Away,W,3,1,4,0,0,58,28,161,0.186,54,9,6,56,7,7,10,4,79,NA,0,0,52,24,146,0.192,50,7,5,59,9,6,18,1,74,1
551,2019-08-30,Portland,Weber St.,Away,W,3,1,4,0,0,51,25,146,0.178,50,10,7,66,6,3,10,0,69,NA,0,0,43,22,135,0.156,42,6,5,64,10,3,8,1,56,2
551,2019-08-31,Portland,UNLV ,Away,L,2,3,5,0,0,66,22,165,0.267,61,5,14,63,9,3,10,1,79,NA,0,0,59,14,139,0.324,57,9,14,62,5,5,20,0,83,2
551,2019-09-06,Portland,Idaho,Home,W,3,0,3,0,0,43,19,103,0.233,41,14,13,45,3,0,10,0,62,2,0,0,27,9,83,0.217,25,3,11,34,14,1,18,2,40,1
551,2019-09-06,Portland,Washington St.,Home,L,0,3,3,0,0,25,21,104,0.038,22,3,11,35,3,0,10,0,33,NA,0,0,40,15,94,0.266,36,3,7,49,3,0,16,1,51,NA
551,2019-09-07,Portland,Utah St.,Home,W,3,2,5,0,0,63,33,157,0.191,61,8,9,83,6,2,10,0,78,3,0,0,32,12,135,0.148,30,6,10,47,8,0,26,1,51,3
551,2019-09-13,Portland,Grambling ,Away,W,3,0,3,1,0,44,12,97,0.33,40,7,5,36,1,1,10,2,57,NA,1,0,25,21,84,0.048,24,1,1,32,7,0,8,0,30,1
551,2019-09-13,Portland,New Mexico St.,Away,W,3,0,3,1,0,41,18,112,0.205,35,12,6,43,1,0,8,0,57,NA,1,0,37,16,102,0.206,34,1,5,42,12,4,14,1,49,NA
551,2019-09-14,Portland,Lamar University ,Away,W,3,1,4,1,0,51,17,135,0.252,43,9,12,63,4,2,16,1,70,4,1,0,33,30,136,0.022,26,4,7,57,9,0,6,2,40,NA
551,2019-09-19,Portland,Portland St.,Away,W,3,1,4,1,0,62,28,156,0.218,60,11,8,86,4,1,6,1,77,NA,1,0,40,8,142,0.225,38,4,8,57,11,3,24,0,59,1
551,2019-09-21,Portland,Portland St.,Home,L,1,3,4,0,0,56,28,172,0.163,51,7,9,69,2,2,4,1,67,NA,0,0,52,13,138,0.283,52,2,5,73,7,1,22,1,66,NA
551,2019-09-26,Portland,San Diego,Home,L,0,3,3,0,0,22,20,99,0.02,21,1,6,38,7,0,14,0,30,NA,0,0,38,14,98,0.245,36,7,5,48,1,2,12,2,53,NA
551,2019-09-28,Portland,BYU,Home,L,0,3,3,0,0,39,20,94,0.202,39,5,9,34,8,2,10,1,51,NA,0,0,36,10,89,0.292,32,8,5,27,5,0,22,1,55,NA
551,2019-10-03,Portland,Pepperdine,Away,L,1,3,4,0,0,53,25,159,0.176,53,5,9,67,7,0,14,1,65,1,0,0,53,18,147,0.238,50,7,7,66,5,2,20,0,72,1
551,2019-10-05,Portland,LMU (CA),Away,L,0,3,3,1,0,35,21,121,0.116,27,3,3,26,2,0,6,0,41,1,1,0,46,11,106,0.33,39,2,9,30,3,2,10,0,55,NA
551,2019-10-10,Portland,Pacific,Home,W,3,2,5,0,0,50,27,149,0.154,47,5,13,65,10,2,18,1,66,NA,0,0,53,32,164,0.128,52,10,15,59,5,4,16,1,75,NA
551,2019-10-12,Portland,Saint Mary's (CA),Home,L,1,3,4,0,0,53,28,163,0.153,52,7,5,71,8,0,8,0,64,NA,0,0,54,11,143,0.301,52,8,8,69,7,0,28,0,76,NA
551,2019-10-17,Portland,San Francisco,Away,W,3,2,5,1,0,52,24,170,0.165,51,7,4,79,5,1,18,1,69,NA,1,0,64,32,188,0.17,63,5,8,81,7,2,18,2,80,1
551,2019-10-19,Portland,Santa Clara,Away,L,2,3,5,0,0,55,29,160,0.163,51,7,13,65,6,1,10,1,68,2,0,0,55,24,152,0.204,49,6,10,66,7,2,25,2,75.5,NA
551,2019-10-26,Portland,Gonzaga,Home,W,3,0,3,0,0,38,13,110,0.227,38,7,8,62,5,1,10,1,51,1,0,0,31,16,119,0.126,29,5,10,50,7,1,8,1,41,3
551,2019-10-31,Portland,LMU (CA),Home,L,1,3,4,0,0,50,22,139,0.201,48,6,8,60,5,3,10,4,64,NA,0,0,60,20,147,0.272,58,5,11,60,6,1,18,4,75,NA
551,2019-11-02,Portland,Pepperdine,Home,L,0,3,3,0,0,35,24,117,0.094,34,4,9,47,5,1,6,0,43,NA,0,0,38,10,100,0.28,36,5,9,44,4,2,22,2,56,NA
551,2019-11-07,Portland,Saint Mary's (CA),Away,L,0,3,3,1,0,37,26,138,0.08,35,9,5,63,6,1,10,0,52,3,1,0,37,14,125,0.184,36,6,4,62,9,1,25,1,56.5,1
551,2019-11-09,Portland,Pacific,Away,L,1,3,4,1,0,43,16,152,0.178,40,4,10,71,4,0,18,0,56,2,1,0,60,24,166,0.217,59,5,7,91,4,0,14,0,72,3
551,2019-11-14,Portland,Santa Clara,Home,L,0,3,3,0,0,26,18,100,0.08,25,3,14,49,8,1,8,0,34,NA,0,0,36,18,105,0.171,33,8,19,46,3,1,16,2,53,NA
551,2019-11-16,Portland,San Francisco,Home,L,1,3,4,0,0,51,26,165,0.152,47,4,10,67,5,3,12,3,64,NA,0,0,48,17,146,0.212,44,5,5,74,4,0,20,0,63,NA
551,2019-11-21,Portland,BYU,Away,L,0,3,3,1,0,27,20,98,0.071,26,4,5,34,3,0,2,3,32,3,1,0,43,4,86,0.453,39,3,7,44,4,3,14,0,56,4
551,2019-11-23,Portland,San Diego,Away,L,0,3,3,0,0,22,16,91,0.066,22,2,5,24,2,1,0,3,25,4,0,0,47,4,78,0.551,43,2,8,42,2,3,10,2,57,3
551,2019-11-25,Portland,Gonzaga,Away,L,0,3,3,1,0,31,19,102,0.118,29,0,5,44,9,2,2,3,34,2,1,0,39,11,102,0.275,34,9,5,47,0,1,18,1,58,1
550,2019-08-30,Portland St.,"Southern Ill. St. Louis, Mo.",Away,W,3,0,3,0,0,46,7,113,0.345,43,9,3,55,3,2,4,4,59,NA,0,0,45,13,117,0.274,42,3,7,56,9,0,6,1,51,NA
550,2019-08-31,Portland St.,"Middle Tenn. St. Louis, Mo.",Away,W,3,1,4,0,0,40,19,146,0.144,36,8,6,65,7,2,28,0,64,4,0,0,50,40,168,0.06,48,7,10,76,8,4,10,3,66,2
550,2019-08-31,Portland St.,Saint Louis,Away,L,1,3,4,0,0,39,20,140,0.136,36,2,9,68,10,2,12,1,49,NA,0,0,58,27,159,0.195,54,10,13,75,2,2,6,1,73,NA
550,2019-09-06,Portland St.,Utah Valley,Away,L,2,3,5,1,0,43,30,174,0.075,40,11,4,83,9,0,14,1,61,4,1,0,58,29,180,0.161,53,9,7,88,11,2,27,0,82.5,2
550,2019-09-06,Portland St.,Utah ,Away,L,0,3,3,1,0,25,18,103,0.068,22,5,2,33,3,1,6,0,34,NA,1,0,52,11,102,0.402,48,3,3,53,5,1,20,0,66,NA
550,2019-09-07,Portland St.,UC Davis ,Away,L,0,3,3,1,0,27,16,93,0.118,25,5,3,33,6,1,18,1,42,1,1,0,51,19,109,0.294,48,6,9,41,5,1,16,0,66,3
