ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,ret_att,r_err,block_solos,block_assists,b_err,tb,pts,bhe.x,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_ret_att,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_tb,defensive_pts,bhe.y
110,2022-11-20,UCLA,Oregon St.,Away,W,3,1,4,72,15,167,0.341,68,4,10,64,95,5,8,4,1,10,86,1,65,22,164,0.262,63,5,6,71,95,4,8,4,3,10,80,NA
110,2022-11-22,UCLA,Washington St.,Away,W,3,2,5,67,29,175,0.217,63,4,7,75,99,6,3,16,2,11,82,2,58,19,164,0.238,51,6,6,66,92,4,5,18,4,14,78,2
110,2022-11-25,UCLA,Southern California,Away,L,1,3,4,54,29,176,0.142,50,7,9,75,89,3,1,10,0,6,67,NA,56,19,166,0.223,54,3,7,82,80,7,2,22,0,13,72,1
164,2022-08-26,UConn,Penn St.,Away,L,0,3,3,28,18,95,0.105,27,2,10,36,68,5,1,10,1,6,36,1,44,13,99,0.313,41,5,9,40,45,2,1,10,0,6,55,NA
164,2022-08-27,UConn,Duquesne ,Away,W,3,0,3,44,12,104,0.308,41,10,6,44,54,3,1,10,1,6,60,NA,35,17,105,0.171,34,3,4,41,68,10,0,4,2,2,40,NA
164,2022-09-02,UConn,St. Francis Brooklyn ,Away,W,3,0,3,47,12,97,0.361,44,6,9,51,45,1,0,12,1,6,59,3,22,15,95,0.074,21,1,5,34,64,6,0,12,2,6,29,2
164,2022-09-03,UConn,Kansas ,Away,L,0,3,3,20,19,89,0.011,18,3,5,28,62,5,0,4,0,2,25,1,43,7,86,0.419,38,5,11,41,39,3,1,16,0,9,57,NA
164,2022-09-03,UConn,Army West Point,Away,L,1,3,4,47,24,154,0.149,41,2,11,66,86,4,1,18,2,10,59,1,60,22,159,0.239,59,4,14,76,77,2,1,12,2,7,71,1
164,2022-09-09,UConn,San Diego,Away,L,0,3,3,27,21,101,0.059,24,5,7,37,71,8,3,6,0,6,38,NA,38,14,94,0.255,38,8,3,49,43,5,4,14,0,11,57,NA
164,2022-09-10,UConn,Utah ,Away,L,1,3,4,44,20,136,0.176,40,8,6,55,89,4,5,6,0,8,60,NA,65,15,144,0.347,59,4,5,66,72,8,4,12,0,10,79,NA
164,2022-09-10,UConn,SMU ,Away,W,3,2,5,65,20,176,0.256,59,6,7,79,98,3,2,16,0,10,81,NA,74,25,188,0.261,71,3,9,86,99,6,3,12,0,9,86,NA
164,2022-09-16,UConn,Lindenwood,Home,W,3,0,3,45,13,106,0.302,42,5,6,63,44,2,3,10,0,8,58,1,25,18,111,0.063,22,2,6,42,67,5,3,8,1,7,34,NA
164,2022-09-17,UConn,Brown,Home,W,3,1,4,54,24,152,0.197,48,4,10,66,80,4,7,14,1,14,72,1,48,27,154,0.136,45,4,11,61,89,4,2,20,1,12,64,2
164,2022-09-17,UConn,Bryant,Home,W,3,2,5,67,23,186,0.237,61,7,14,81,90,3,3,22,0,14,88,2,50,27,175,0.131,49,3,5,80,97,7,1,18,2,10,63,4
164,2022-09-23,UConn,Seton Hall,Away,L,2,3,5,63,26,167,0.222,60,8,9,76,87,6,2,14,0,9,80,NA,60,22,166,0.229,56,6,14,62,100,8,3,15,0,10.5,76.5,NA
164,2022-09-24,UConn,St. John's (NY),Away,L,2,3,5,70,25,174,0.259,61,5,10,51,111,12,3,32,1,19,94,NA,72,35,173,0.214,66,12,7,63,108,5,0,27,1,13.5,97.5,NA
164,2022-09-30,UConn,Marquette,Away,L,0,3,3,31,13,92,0.196,31,5,12,34,66,7,3,4,3,5,41,2,40,13,92,0.293,37,7,8,41,46,5,2,10,4,7,54,NA
164,2022-10-01,UConn,DePaul,Away,L,1,3,4,51,26,142,0.176,48,4,5,53,85,8,0,20,3,10,65,NA,51,23,135,0.207,47,8,4,55,83,4,3,12,1,9,68,5
164,2022-10-07,UConn,Creighton,Home,L,2,3,5,52,29,160,0.144,50,8,8,58,100,5,1,22,4,12,72,2,63,20,149,0.289,59,5,9,67,82,8,2,20,0,12,80,1
164,2022-10-08,UConn,Xavier,Home,W,3,1,4,65,17,154,0.312,60,7,12,84,74,5,2,8,1,6,78,NA,48,17,154,0.201,45,5,11,65,87,7,2,12,0,8,61,NA
164,2022-10-13,UConn,Villanova,Home,W,3,1,4,53,17,122,0.295,49,8,8,36,78,2,12,4,0,14,75,2,48,28,130,0.154,44,2,4,36,90,8,5,0,0,5,55,NA
164,2022-10-15,UConn,Georgetown,Home,W,3,0,3,44,8,87,0.414,42,6,5,43,35,2,0,12,0,6,56,NA,20,21,94,-0.011,19,2,3,32,68,6,0,6,0,3,25,NA
164,2022-10-19,UConn,Providence,Home,W,3,0,3,47,12,112,0.313,42,13,3,57,40,1,2,2,1,3,63,1,27,8,96,0.198,24,1,6,47,70,13,0,8,2,4,32,1
164,2022-10-21,UConn,Butler,Home,W,3,0,3,51,17,121,0.281,49,1,8,56,53,2,1,8,0,5,57,2,30,12,100,0.18,30,2,9,47,65,1,3,8,1,7,39,2
164,2022-10-28,UConn,Georgetown,Away,W,3,0,3,48,14,133,0.256,47,2,6,68,53,1,1,12,2,7,57,2,33,17,127,0.126,32,1,7,57,67,2,0,10,2,5,39,1
164,2022-10-29,UConn,Villanova,Away,W,3,1,4,54,17,150,0.247,43,2,8,59,77,6,2,12,3,8,64,NA,49,25,146,0.164,42,6,10,67,86,2,1,4,0,3,58,1
164,2022-11-04,UConn,Xavier,Away,W,3,1,4,68,17,131,0.389,65,5,9,52,78,7,1,8,0,5,78,NA,45,19,120,0.217,43,7,4,42,86,5,1,14,0,8,60,NA
164,2022-11-06,UConn,Creighton,Away,L,0,3,3,36,20,114,0.14,34,2,3,50,68,3,3,12,0,9,47,NA,48,15,116,0.284,47,3,6,55,57,2,2,12,2,8,59,NA
164,2022-11-12,UConn,DePaul,Home,W,3,0,3,49,18,118,0.263,46,8,8,55,66,3,1,6,1,4,61,1,39,12,110,0.245,35,3,6,47,69,8,1,4,0,3,45,2
164,2022-11-13,UConn,Marquette,Home,L,0,3,3,33,15,103,0.175,31,2,6,43,64,4,3,4,1,5,40,1,49,13,111,0.324,48,4,9,49,53,2,5,8,0,9,62,NA
164,2022-11-16,UConn,Providence,Away,W,3,0,3,38,11,86,0.314,33,3,9,33,46,2,6,10,4,11,52,NA,30,23,89,0.079,23,2,9,30,64,3,2,4,2,4,36,1
164,2022-11-20,UConn,Butler,Away,L,2,3,5,72,35,205,0.18,68,6,20,100,104,4,1,20,3,11,89,NA,50,24,187,0.139,41,4,7,89,90,6,3,24,6,15,69,NA
164,2022-11-23,UConn,St. John's (NY) ,Away,W,3,2,5,60,20,132,0.303,58,6,6,45,90,9,0,24,1,12,78,1,64,27,148,0.25,63,9,10,46,102,6,0,12,4,6,79,3
164,2022-11-25,UConn,Marquette ,Away,L,0,3,3,28,16,92,0.13,25,2,7,26,68,8,1,8,1,5,35,NA,44,13,88,0.352,42,8,6,41,45,2,3,12,1,9,61,NA
302,2022-08-26,UIC,South Dakota St. ,Away,W,3,2,5,64,25,185,0.211,55,6,16,90,82,4,1,14,0,8,78,2,43,19,164,0.146,36,4,13,80,88,6,5,12,0,11,58,1
302,2022-08-26,UIC,NJIT ,Away,W,3,0,3,50,18,100,0.32,43,6,8,38,51,3,0,6,0,3,59,NA,24,11,78,0.167,17,3,5,20,65,6,1,6,0,4,31,NA
302,2022-08-27,UIC,NIU,Away,L,0,3,3,38,17,105,0.2,36,5,7,46,65,8,1,8,0,5,48,1,41,10,107,0.29,37,8,10,42,60,5,0,10,0,5,54,NA
302,2022-09-01,UIC,Eastern Ill. ,Away,W,3,0,3,54,12,100,0.42,52,1,9,45,56,4,0,12,1,6,61,1,31,16,101,0.149,29,4,3,31,64,1,1,4,6,3,38,NA
302,2022-09-02,UIC,Pacific ,Away,W,3,1,4,51,15,144,0.25,49,5,5,59,77,3,2,18,1,11,67,3,58,31,158,0.171,55,3,9,65,90,5,2,12,2,8,69,NA
302,2022-09-03,UIC,Chicago St.,Away,W,3,1,4,57,19,147,0.259,55,8,8,67,77,6,1,12,0,7,72,2,47,18,142,0.204,45,6,6,60,81,8,1,14,3,8,61,NA
302,2022-09-09,UIC,Miami (FL) ,Away,W,3,1,4,57,24,141,0.234,57,9,8,48,89,3,5,14,10,12,78,2,54,23,136,0.228,50,3,5,47,87,9,8,10,11,13,70,2
302,2022-09-10,UIC,UNCW ,Away,L,2,3,5,64,22,162,0.259,57,6,12,81,94,7,4,10,1,9,79,1,54,19,163,0.215,44,7,5,65,88,6,3,12,2,9,70,1
302,2022-09-11,UIC,UCF,Away,L,1,3,4,43,25,137,0.131,40,9,8,43,89,3,0,15,3,7.5,59.5,1,57,13,126,0.349,53,3,5,57,64,9,4,25,1,16.5,76.5,NA
302,2022-09-16,UIC,Loyola Chicago,Home,W,3,0,3,43,10,91,0.363,42,10,9,37,53,2,2,16,3,10,63,NA,31,17,92,0.152,26,2,2,34,64,10,1,0,3,1,34,2
302,2022-09-17,UIC,Northwestern,Home,L,0,3,3,44,26,121,0.149,40,2,5,39,70,3,1,8,4,5,51,2,39,10,93,0.312,39,3,3,40,57,2,3,12,1,9,51,NA
302,2022-09-17,UIC,DePaul,Home,W,3,1,4,71,24,159,0.296,67,1,8,60,86,1,1,22,1,12,84,1,57,20,145,0.255,52,1,6,51,90,1,1,14,3,8,66,NA
302,2022-09-23,UIC,Drake,Home,L,1,3,4,59,27,142,0.225,53,7,10,50,91,3,1,8,1,5,71,NA,53,14,125,0.312,50,3,5,46,76,7,2,18,4,11,67,NA
302,2022-09-24,UIC,UNI,Home,L,1,3,4,45,23,125,0.176,42,8,8,48,87,6,0,18,5,9,62,NA,57,19,131,0.29,53,6,9,50,74,8,5,10,3,10,73,NA
302,2022-09-26,UIC,Valparaiso,Home,W,3,0,3,40,14,102,0.255,38,8,5,51,39,1,1,22,2,12,60,1,21,22,99,-0.01,20,1,5,36,68,8,3,10,0,8,30,NA
302,2022-09-30,UIC,Bradley,Away,W,3,0,3,49,15,106,0.321,47,5,2,36,65,1,1,8,3,5,59,1,44,21,110,0.209,40,1,1,33,73,5,0,10,1,5,50,1
302,2022-10-02,UIC,Illinois St.,Away,W,3,1,4,54,24,142,0.211,48,3,7,50,79,5,2,18,4,11,68,1,47,24,138,0.167,45,5,7,57,84,3,1,8,3,5,57,4
302,2022-10-07,UIC,Belmont,Home,W,3,0,3,48,13,102,0.343,44,2,7,44,49,5,1,8,0,5,55,NA,27,15,96,0.125,26,5,5,37,66,2,2,6,2,5,37,NA
302,2022-10-08,UIC,Murray St.,Home,W,3,0,3,45,11,97,0.351,42,9,12,30,54,5,1,15,3,8.5,62.5,NA,30,14,83,0.193,27,5,5,34,62,9,0,6,1,3,38,1
302,2022-10-14,UIC,UNI,Away,L,1,3,4,57,24,146,0.226,55,6,7,60,84,3,0,12,0,6,69,1,55,17,144,0.264,50,3,5,59,81,6,0,16,2,8,66,NA
302,2022-10-15,UIC,Drake,Away,L,0,3,3,40,18,110,0.2,39,5,5,43,66,0,0,8,3,4,49,3,49,10,106,0.368,48,0,9,45,61,5,1,10,1,6,55,1
302,2022-10-21,UIC,Southern Ill.,Away,W,3,2,5,62,22,146,0.274,58,10,8,51,91,5,1,12,2,7,79,1,64,20,146,0.301,62,5,11,55,96,10,0,10,1,5,74,1
302,2022-10-22,UIC,Missouri St.,Away,W,3,2,5,81,31,204,0.245,75,3,7,72,114,5,1,28,4,15,99,NA,71,26,182,0.247,68,5,2,69,105,3,3,12,0,9,85,NA
302,2022-10-28,UIC,Indiana St.,Home,W,3,0,3,50,16,118,0.288,45,7,3,48,51,1,0,14,2,7,64,NA,32,15,106,0.16,32,1,3,45,70,7,2,12,1,8,41,NA
302,2022-10-29,UIC,Evansville,Home,L,1,3,4,59,19,131,0.305,52,9,9,44,84,8,1,10,10,6,74,NA,54,12,120,0.35,49,8,5,43,77,9,2,4,4,4,66,NA
302,2022-11-05,UIC,Belmont,Away,W,3,0,3,55,12,109,0.394,52,4,9,44,55,1,1,15,2,8.5,67.5,NA,35,11,95,0.253,33,1,4,33,64,4,0,8,3,4,40,NA
302,2022-11-11,UIC,Illinois St.,Home,W,3,0,3,51,9,105,0.4,51,5,9,48,54,2,1,8,2,5,61,NA,37,13,101,0.238,37,2,6,39,66,5,1,10,2,6,45,1
302,2022-11-12,UIC,Bradley,Home,W,3,0,3,49,8,100,0.41,46,10,8,40,49,1,2,10,4,7,66,NA,35,12,94,0.245,34,1,4,37,66,10,1,6,4,4,40,NA
302,2022-11-13,UIC,Murray St. ,Away,W,3,0,3,45,11,102,0.333,40,5,5,40,60,5,4,16,4,12,62,NA,41,18,103,0.223,39,5,6,35,68,5,1,4,1,3,49,NA
302,2022-11-16,UIC,Valparaiso,Away,W,3,1,4,75,21,169,0.32,73,7,11,78,91,2,1,21,3,11.5,93.5,3,55,20,159,0.22,50,2,4,62,96,7,2,12,6,8,65,2
302,2022-11-21,UIC,Valparaiso ,Away,W,3,0,3,44,14,95,0.316,38,5,9,28,60,1,0,16,2,8,57,3,32,21,89,0.124,28,1,2,31,64,5,0,10,4,5,38,2
302,2022-11-22,UIC,Drake ,Away,L,0,3,3,43,22,113,0.186,42,2,11,38,71,3,1,6,2,4,49,NA,38,10,94,0.298,35,3,3,36,50,2,1,14,2,8,49,NA
2743,2022-08-26,UIW,Texas Southern,Home,W,3,0,3,37,14,78,0.295,34,7,10,33,39,3,2,16,0,10,54,NA,16,24,80,-0.1,16,3,6,23,63,7,1,6,1,4,23,NA
2743,2022-08-27,UIW,Texas St.,Home,L,0,3,3,24,16,71,0.113,24,8,12,23,66,10,0,8,0,4,36,NA,35,9,69,0.377,31,10,8,28,40,8,1,8,0,5,50,NA
2743,2022-08-27,UIW,Texas St.,Home,L,0,3,3,24,16,71,0.113,24,8,12,23,66,10,0,8,0,4,36,NA,44,12,98,0.327,41,9,10,42,52,8,0,18,1,9,62,NA
2743,2022-08-27,UIW,Texas St.,Home,L,0,3,3,25,16,87,0.103,24,8,5,34,64,9,1,2,0,2,35,1,35,9,69,0.377,31,10,8,28,40,8,1,8,0,5,50,NA
2743,2022-08-27,UIW,Texas St.,Home,L,0,3,3,25,16,87,0.103,24,8,5,34,64,9,1,2,0,2,35,1,44,12,98,0.327,41,9,10,42,52,8,0,18,1,9,62,NA
2743,2022-09-06,UIW,Tarleton St.,Away,L,1,3,4,52,27,128,0.195,50,6,13,50,89,11,3,14,1,10,68,NA,42,20,122,0.18,38,11,8,44,77,6,1,24,2,13,66,NA
2743,2022-09-09,UIW,Col. of Charleston,Away,L,0,3,3,31,22,104,0.087,29,3,8,42,69,6,3,8,3,7,41,1,39,19,116,0.172,34,6,5,39,55,3,2,10,1,7,52,NA
2743,2022-09-10,UIW,Coastal Carolina ,Away,L,1,3,4,37,32,130,0.038,34,6,15,47,86,6,0,10,1,5,48,NA,41,19,118,0.186,37,6,9,50,58,6,0,30,2,15,62,NA
2743,2022-09-10,UIW,Wofford ,Away,L,0,3,3,25,20,100,0.05,22,2,8,42,65,5,0,4,0,2,29,2,35,10,97,0.258,30,5,8,45,46,2,1,14,3,8,48,2
2743,2022-09-16,UIW,Valparaiso ,Away,L,2,3,5,48,25,164,0.14,47,6,10,78,95,5,1,20,2,11,65,1,63,20,172,0.25,58,5,12,84,78,6,1,18,2,10,78,1
2743,2022-09-16,UIW,Houston Christian ,Away,L,0,3,3,27,18,101,0.089,27,3,5,35,67,3,0,8,2,4,34,1,47,14,102,0.324,42,3,6,44,48,3,0,12,1,6,56,NA
2743,2022-09-17,UIW,UTSA,Away,L,1,3,4,42,23,154,0.123,40,6,10,64,95,6,5,10,1,10,58,2,59,27,158,0.203,53,6,6,79,78,6,2,18,0,11,76,3
2743,2022-09-22,UIW,Nicholls,Home,L,0,3,3,38,17,119,0.176,38,5,6,52,68,3,2,10,2,7,50,NA,47,16,119,0.261,44,3,5,52,61,5,1,16,1,9,59,NA
2743,2022-09-24,UIW,New Orleans,Home,L,2,3,5,56,31,185,0.135,53,4,9,75,93,5,4,10,0,9,69,2,50,24,156,0.167,48,5,6,80,82,4,3,16,1,11,66,1
2743,2022-09-26,UIW,Northwestern St.,Home,L,0,3,3,37,19,115,0.157,37,2,10,50,67,5,2,6,0,5,44,2,39,16,111,0.207,35,5,7,53,55,2,3,8,0,7,51,NA
2743,2022-09-29,UIW,Tex. A&M-Commerce,Away,L,1,3,4,41,24,133,0.128,40,4,9,62,87,12,0,4,1,2,47,3,49,13,128,0.281,44,12,11,59,62,4,4,10,2,9,70,1
2743,2022-10-01,UIW,Lamar University,Away,W,3,0,3,42,10,100,0.32,40,7,2,56,44,2,7,8,0,11,60,1,32,19,117,0.111,30,2,5,43,72,7,1,10,2,6,40,NA
2743,2022-10-06,UIW,Houston Christian,Home,W,3,1,4,51,18,156,0.212,50,11,11,54,81,4,4,19,2,13.5,75.5,1,52,29,147,0.156,51,4,7,75,88,11,4,14,4,11,67,1
2743,2022-10-08,UIW,A&M-Corpus Christi,Away,L,0,3,3,26,12,94,0.149,25,1,7,30,69,7,2,0,1,2,29,1,47,11,94,0.383,45,7,4,51,38,1,2,6,0,5,59,NA
2743,2022-10-13,UIW,McNeese,Away,L,1,3,4,54,24,153,0.196,53,1,11,69,79,3,4,10,2,9,64,NA,51,23,158,0.177,50,3,11,65,81,1,2,24,0,14,68,NA
2743,2022-10-15,UIW,Southeastern La.,Home,W,3,1,4,63,17,152,0.303,60,2,2,74,82,6,3,16,0,11,76,3,54,30,167,0.144,53,6,2,62,96,2,0,12,2,6,66,2
2743,2022-10-20,UIW,New Orleans,Away,L,2,3,5,69,26,211,0.204,66,4,7,87,101,3,8,4,0,10,83,2,69,18,204,0.25,68,3,9,84,110,4,13,8,4,17,89,7
2743,2022-10-22,UIW,Nicholls,Away,W,3,0,3,48,11,102,0.363,43,3,6,53,53,3,1,12,0,7,58,NA,36,19,114,0.149,35,3,5,40,68,3,0,6,0,3,42,NA
2743,2022-10-27,UIW,Lamar University,Home,W,3,1,4,59,27,139,0.23,58,8,7,56,85,7,2,8,0,6,73,2,47,19,126,0.222,45,7,8,40,93,8,3,24,4,15,69,7
2743,2022-10-29,UIW,Tex. A&M-Commerce,Home,L,0,3,3,40,19,117,0.179,38,4,5,50,67,6,0,2,3,1,45,2,43,7,104,0.346,40,6,6,50,56,4,1,8,0,5,54,1
2743,2022-11-01,UIW,A&M-Corpus Christi,Home,L,0,3,3,31,12,83,0.229,30,2,3,27,65,4,0,6,0,3,36,1,55,9,97,0.474,54,4,9,35,51,2,2,8,0,6,65,NA
2743,2022-11-03,UIW,Houston Christian,Away,L,2,3,5,59,24,195,0.179,51,3,9,82,101,4,2,6,1,5,67,NA,72,16,191,0.293,68,4,13,89,89,3,3,20,0,13,89,NA
2743,2022-11-05,UIW,McNeese,Home,L,0,3,3,40,18,128,0.172,39,2,11,53,71,1,1,4,0,3,45,NA,45,15,118,0.254,41,1,2,60,55,2,2,12,2,8,54,5
2743,2022-11-10,UIW,Northwestern St.,Away,L,2,3,5,58,28,183,0.164,56,4,11,81,103,8,1,8,0,5,67,NA,59,29,176,0.17,52,8,3,86,86,4,4,16,0,12,79,NA
2743,2022-11-12,UIW,Southeastern La.,Away,L,0,3,3,30,13,88,0.193,29,0,3,39,63,7,1,14,0,8,38,1,51,18,117,0.282,48,7,11,43,57,0,0,8,2,4,62,NA
2743,2022-11-17,UIW,Northwestern St. ,Away,L,2,3,5,66,30,190,0.189,62,6,11,80,101,3,0,10,1,5,77,2,55,25,167,0.18,51,3,5,82,91,6,2,22,1,13,71,NA
498,2022-08-26,ULM,Northwestern St. ,Away,L,2,3,5,46,24,168,0.131,40,6,8,69,104,7,3,6,3,6,58,9,57,15,158,0.266,49,7,7,78,84,6,8,6,2,11,75,11
498,2022-08-27,ULM,FDU ,Away,L,2,3,5,67,22,195,0.231,61,9,8,82,109,4,4,0,1,4,80,12,63,17,195,0.236,59,4,7,73,100,9,3,14,0,10,77,6
498,2022-08-27,ULM,Tarleton St.,Away,L,0,3,3,33,17,98,0.163,30,3,8,40,70,6,1,6,1,4,40,NA,43,10,100,0.33,40,6,3,40,45,3,3,12,3,9,58,2
498,2022-09-02,ULM,Bethune-Cookman ,Away,W,3,0,3,29,9,87,0.23,28,5,8,36,44,7,4,4,1,6,40,NA,27,20,93,0.075,27,7,13,34,66,5,2,8,1,6,40,NA
498,2022-09-02,ULM,UC Riverside ,Away,W,3,1,4,43,17,157,0.166,37,9,9,73,76,7,2,4,0,4,56,NA,42,25,178,0.096,36,7,9,71,88,9,4,4,1,6,55,NA
498,2022-09-03,ULM,Houston Christian,Away,W,3,1,4,43,17,137,0.19,39,8,7,67,73,2,2,14,0,9,60,NA,50,23,148,0.182,40,2,6,72,78,8,3,8,0,7,59,NA
498,2022-09-06,ULM,Louisiana Tech,Away,L,2,3,5,62,28,212,0.16,59,3,6,104,102,9,6,6,1,9,74,NA,64,26,210,0.181,60,9,8,102,99,3,8,4,5,10,83,NA
498,2022-09-09,ULM,Central Ark.,Away,L,0,3,3,38,8,116,0.259,32,2,1,43,70,5,1,4,0,3,43,4,57,13,137,0.321,49,5,4,53,63,2,2,2,0,3,65,NA
498,2022-09-09,ULM,Louisiana Tech ,Away,L,2,3,5,63,25,182,0.209,58,3,8,76,97,9,1,12,1,7,73,2,57,24,184,0.179,50,9,5,77,96,3,4,14,2,11,77,3
498,2022-09-10,ULM,Southern Ill. ,Away,L,0,3,3,31,14,99,0.172,27,0,3,43,67,7,3,6,0,6,37,2,45,14,117,0.265,35,7,6,46,52,0,1,12,0,7,59,NA
498,2022-09-13,ULM,Alcorn,Home,W,3,0,3,37,6,92,0.337,37,8,4,41,44,4,3,0,4,3,48,1,27,16,95,0.116,26,4,6,33,70,8,0,0,0,0,31,NA
498,2022-09-16,ULM,Southern U. ,Away,W,3,0,3,44,14,95,0.316,41,8,8,32,44,1,1,8,1,5,57,1,23,14,80,0.113,21,1,5,26,66,8,2,10,1,7,31,3
498,2022-09-16,ULM,Southeastern La.,Away,L,0,3,3,32,12,102,0.196,31,7,5,37,67,5,1,6,2,4,43,3,49,13,116,0.31,47,5,6,47,56,7,2,6,2,5,59,NA
498,2022-09-17,ULM,Northwestern St. ,Away,W,3,2,5,61,27,218,0.156,55,4,7,90,105,8,2,14,0,9,74,NA,64,32,205,0.156,60,8,7,100,102,4,2,24,6,14,86,NA
498,2022-09-22,ULM,Texas St.,Home,L,0,3,3,27,16,110,0.1,26,1,4,40,68,5,0,2,3,1,29,NA,50,12,103,0.369,48,5,6,60,45,1,2,12,2,8,63,NA
498,2022-09-23,ULM,Texas St.,Home,L,1,3,4,44,16,130,0.215,42,6,5,49,87,8,2,0,2,2,52,NA,61,22,143,0.273,59,8,2,65,73,6,4,8,1,8,77,NA
498,2022-09-30,ULM,South Alabama,Away,L,0,3,3,23,19,80,0.05,23,3,5,28,68,10,0,6,2,3,29,2,35,6,75,0.387,34,10,5,33,36,3,4,10,1,9,54,NA
498,2022-10-01,ULM,South Alabama,Away,L,1,3,4,35,19,127,0.126,34,5,5,58,90,15,0,10,3,5,45,1,57,13,133,0.331,56,15,8,68,58,5,6,8,2,10,82,NA
498,2022-10-06,ULM,Southern Miss.,Home,L,0,3,3,24,14,115,0.087,23,4,4,42,69,3,6,0,0,6,34,1,49,16,144,0.229,45,3,6,52,52,4,5,2,1,6,58,2
498,2022-10-07,ULM,Southern Miss.,Home,L,1,3,4,51,16,178,0.197,48,5,5,55,90,9,9,2,2,10,66,2,56,24,180,0.178,55,9,6,62,85,5,4,4,1,6,71,2
498,2022-10-14,ULM,App State,Home,L,2,3,5,55,23,208,0.154,52,4,10,74,103,8,7,0,0,7,66,2,62,16,201,0.229,59,8,8,89,80,4,6,4,1,8,78,NA
498,2022-10-15,ULM,App State,Home,L,1,3,4,47,16,161,0.193,45,2,4,57,91,9,3,8,0,7,56,NA,63,15,162,0.296,60,9,6,64,73,2,1,10,1,6,78,NA
498,2022-10-17,ULM,Ark.-Pine Bluff,Away,W,3,0,3,40,11,114,0.254,34,3,7,50,58,3,1,0,0,1,44,NA,42,19,125,0.184,40,3,8,50,67,3,2,2,0,3,48,NA
498,2022-10-21,ULM,Troy,Away,L,0,3,3,32,21,106,0.104,31,6,2,43,68,6,1,4,1,3,41,NA,45,10,108,0.324,43,6,6,44,54,6,5,6,3,8,59,1
498,2022-10-22,ULM,Troy,Away,L,0,3,3,30,13,94,0.181,26,2,7,33,62,7,2,8,1,6,38,NA,47,14,100,0.33,47,7,11,45,52,2,4,14,1,11,65,NA
498,2022-10-28,ULM,Louisiana,Home,L,2,3,5,54,20,197,0.173,51,3,7,77,102,6,3,4,1,5,62,NA,66,22,193,0.228,61,6,4,85,84,3,5,2,3,6,78,NA
498,2022-10-29,ULM,Louisiana,Home,L,1,3,4,55,25,167,0.18,52,4,6,75,91,9,3,4,1,5,64,NA,52,13,149,0.262,49,9,2,71,72,4,6,12,0,12,73,1
498,2022-11-04,ULM,Arkansas St.,Away,L,1,3,4,42,29,151,0.086,41,4,5,65,86,6,3,2,1,4,50,1,56,16,145,0.276,53,6,11,63,71,4,4,12,2,10,72,2
498,2022-11-05,ULM,Arkansas St.,Away,L,0,3,3,27,15,112,0.107,25,2,3,45,69,6,5,6,1,8,37,NA,51,16,119,0.294,49,6,5,60,49,2,2,4,1,4,61,1
498,2022-11-10,ULM,Georgia St.,Away,L,1,3,4,53,24,142,0.204,52,6,5,64,85,7,1,6,2,4,63,NA,56,12,141,0.312,53,7,8,56,77,6,1,20,1,11,74,1
498,2022-11-11,ULM,Georgia St.,Away,L,1,3,4,42,26,147,0.109,40,6,2,65,81,6,1,16,0,9,57,NA,58,26,160,0.2,55,6,11,67,89,6,4,21,2,14.5,78.5,3
498,2022-11-16,ULM,Marshall ,Away,L,2,3,5,63,22,170,0.241,55,7,9,60,97,5,2,6,3,5,75,NA,65,15,150,0.333,62,5,6,68,90,7,0,22,2,11,81,4
391,2022-08-26,UMBC,Villanova ,Away,W,3,1,4,60,24,143,0.252,56,9,6,55,79,5,0,10,3,5,74,NA,51,18,137,0.241,45,5,10,50,90,9,1,21,2,11.5,67.5,NA
391,2022-08-27,UMBC,Southern California,Away,L,0,3,3,25,16,82,0.11,22,2,6,28,64,9,0,4,1,2,29,1,48,12,96,0.375,43,9,14,39,51,2,0,12,1,6,63,1
391,2022-08-27,UMBC,Colgate ,Away,L,0,3,3,37,18,123,0.154,36,7,5,52,69,7,0,11,2,5.5,49.5,NA,48,14,126,0.27,43,7,7,59,62,7,3,12,0,9,64,NA
391,2022-09-02,UMBC,American,Away,L,1,3,4,59,30,170,0.171,53,14,15,56,95,3,1,12,3,7,80,2,53,17,143,0.252,48,3,7,69,84,14,2,18,6,11,67,1
391,2022-09-04,UMBC,Delaware,Home,W,3,2,5,67,21,156,0.295,65,9,8,75,95,10,2,9,4,6.5,82.5,2,59,24,168,0.208,56,10,6,59,99,9,0,28,3,14,83,NA
391,2022-09-09,UMBC,James Madison,Home,W,3,2,5,75,29,173,0.266,68,6,12,55,99,8,0,16,2,8,89,1,56,17,146,0.267,49,8,7,54,95,6,2,24,5,14,78,1
391,2022-09-11,UMBC,Niagara,Home,W,3,1,4,61,22,136,0.287,57,10,7,63,69,0,0,12,3,6,77,2,44,18,130,0.2,39,0,7,46,90,10,0,14,2,7,51,2
391,2022-09-16,UMBC,Old Dominion ,Away,W,3,1,4,59,24,131,0.267,55,12,9,41,81,5,1,4,2,3,74,1,48,12,107,0.336,43,5,7,39,82,12,2,24,3,14,67,NA
