ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,pts,bhe,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_pts,defensive_bhe
731,2021-08-27,Utah St.,North Dakota,Home,W,3,1,4,61,27,159,0.214,57,8,12,69,3,1,20,0,80,1,28,26,131,0.015,26,3,2,63,8,1,18,0,41,0
731,2021-08-28,Utah St.,Seton Hall,Home,W,3,0,3,49,15,93,0.366,48,5,5,39,2,1,8,0,59,2,27,14,86,0.151,25,2,5,22,5,1,14,2,37,1
731,2021-08-28,Utah St.,Weber St.,Home,L,2,3,5,62,21,149,0.275,59,2,10,59,10,0,20,3,74,1,64,24,162,0.247,59,10,6,54,2,2,16,1,84,1
731,2021-09-03,Utah St.,"Portland Bozeman, Mont.",Away,W,3,0,3,39,14,85,0.294,34,5,4,36,7,0,11,0,49.5,1,35,23,102,0.118,31,7,7,27,5,0,6,0,45,2
731,2021-09-03,Utah St.,Arkansas ,Away,L,2,3,5,65,24,168,0.244,62,7,6,64,9,1,12,2,79,0,71,21,166,0.301,68,9,10,71,7,0,26,0,93,0
731,2021-09-04,Utah St.,Montana St.,Away,W,3,2,5,62,22,149,0.268,54,3,12,49,6,1,18,0,75,0,56,27,142,0.204,51,6,11,49,3,1,18,3,72,0
731,2021-09-10,Utah St.,"CSU Bakersfield Moraga, Calif.",Away,L,2,3,5,58,29,169,0.172,54,9,9,49,9,1,30,1,83,3,55,28,144,0.188,52,9,6,65,9,1,30,0,80,4
731,2021-09-11,Utah St.,San Francisco,Away,W,3,0,3,39,14,97,0.258,26,12,2,43,4,6,4,0,59,1,28,14,90,0.156,22,4,7,33,12,4,6,1,39,1
731,2021-09-11,Utah St.,Saint Mary's (CA),Away,W,3,1,4,59,24,148,0.236,54,6,13,59,2,0,16,1,73,2,52,15,148,0.25,48,2,9,52,6,0,20,1,64,0
731,2021-09-14,Utah St.,Utah Valley,Away,L,1,3,4,42,27,133,0.113,42,8,4,56,5,1,24,4,63,2,54,25,144,0.201,47,5,8,54,8,0,26,0,72,1
731,2021-09-15,Utah St.,Southern Utah,Away,W,3,1,4,57,9,135,0.356,53,5,8,71,3,2,14,0,71,4,43,26,154,0.11,37,3,9,58,5,0,6,3,49,1
731,2021-09-18,Utah St.,Idaho St.,Home,W,3,0,3,34,13,85,0.247,31,5,7,26,1,0,24,0,51,0,32,22,84,0.119,28,1,10,29,5,0,8,0,37,3
731,2021-09-23,Utah St.,Wyoming,Away,W,3,2,5,62,25,181,0.204,56,3,11,87,6,2,22,1,78,2,61,39,205,0.107,57,6,12,84,3,5,22,1,83,0
731,2021-09-25,Utah St.,Colorado St.,Away,L,0,3,3,24,18,88,0.068,23,4,5,28,5,0,0,2,28,2,44,8,90,0.4,38,5,8,37,4,2,6,1,54,0
731,2021-09-30,Utah St.,Nevada,Home,W,3,1,4,50,25,131,0.191,43,8,7,47,5,1,16,0,67,0,49,22,122,0.221,45,5,9,48,8,2,20,0,66,2
731,2021-10-02,Utah St.,San Jose St.,Home,W,3,0,3,45,9,103,0.35,39,3,7,36,4,0,14,1,55,1,37,18,103,0.184,32,4,8,34,3,0,8,0,45,0
731,2021-10-07,Utah St.,New Mexico,Away,L,2,3,5,60,28,163,0.196,58,3,10,69,3,4,10,3,72,3,65,20,164,0.274,58,3,10,59,3,0,24,3,80,2
731,2021-10-09,Utah St.,Air Force,Away,W,3,1,4,54,16,118,0.322,46,9,10,34,3,4,10,0,72,1,36,25,99,0.111,33,3,2,38,9,1,12,5,46,0
731,2021-10-14,Utah St.,UNLV,Home,W,3,2,5,70,29,155,0.265,66,8,11,46,7,0,14,1,85,0,54,17,128,0.289,47,7,10,34,8,0,20,0,71,1
731,2021-10-16,Utah St.,San Diego St.,Home,W,3,0,3,43,11,99,0.323,41,7,6,42,3,0,22,0,61,1,39,22,112,0.152,38,3,5,42,7,1,6,0,46,1
731,2021-10-19,Utah St.,Boise St.,Away,W,3,2,5,69,28,166,0.247,63,9,8,58,10,1,22,2,90,2,55,23,143,0.224,50,10,6,54,9,6,18,4,80,3
731,2021-10-23,Utah St.,Fresno St.,Home,W,3,1,4,55,17,122,0.311,51,7,8,48,7,1,16,0,71,1,43,24,122,0.156,40,7,7,37,7,2,12,0,58,0
731,2021-10-28,Utah St.,San Diego St.,Away,W,3,2,5,46,24,151,0.146,45,6,11,52,3,2,28,0,68,0,65,31,165,0.206,61,3,14,67,6,5,14,0,80,2
731,2021-10-30,Utah St.,UNLV,Away,L,0,3,3,26,11,102,0.147,24,2,3,47,11,2,10,0,35,1,49,13,125,0.288,41,11,11,49,2,2,8,0,66,4
731,2021-11-04,Utah St.,Air Force,Home,W,3,1,4,48,22,119,0.218,45,7,10,51,6,1,22,0,67,1,40,28,133,0.09,38,6,13,41,7,0,20,0,56,1
731,2021-11-06,Utah St.,New Mexico,Home,W,3,0,3,47,13,113,0.301,44,7,6,53,2,0,16,0,62,0,29,14,104,0.144,27,2,2,47,7,0,10,0,36,4
731,2021-11-11,Utah St.,San Jose St.,Away,L,1,3,4,58,15,163,0.264,52,4,6,72,14,0,26,2,75,3,62,26,183,0.197,58,14,8,74,4,1,8,0,81,0
731,2021-11-13,Utah St.,Nevada,Away,W,3,1,4,56,35,153,0.137,46,9,7,54,4,0,14,0,72,1,34,21,129,0.101,32,4,5,52,9,2,26,0,53,4
731,2021-11-18,Utah St.,Colorado St.,Home,W,3,1,4,53,20,134,0.246,51,4,9,58,6,3,30,0,75,0,46,27,147,0.129,45,6,10,52,4,0,16,1,60,2
731,2021-11-20,Utah St.,Wyoming,Home,W,3,2,5,64,21,172,0.25,61,10,5,74,9,1,16,0,83,0,62,21,170,0.241,57,9,12,76,10,2,18,0,82,2
731,2021-11-25,Utah St.,Boise St. ,Away,L,1,3,4,47,26,157,0.134,43,5,2,57,5,1,10,3,58,1,56,15,149,0.275,47,5,6,59,5,7,12,4,74,0
30024,2021-08-27,Utah Valley,Utah,Home,L,1,3,4,50,32,141,0.128,48,5,5,59,4,2,16,2,65,0,54,17,142,0.261,52,4,9,51,5,2,26,4,73,0
30024,2021-08-28,Utah Valley,Utah,Away,L,0,3,3,27,25,92,0.022,25,1,4,21,5,1,8,0,33,0,41,7,71,0.479,38,5,2,34,1,2,20,1,58,0
30024,2021-09-02,Utah Valley,Hawaii,Home,W,3,2,5,61,26,177,0.198,57,5,10,76,6,0,16,2,74,0,62,25,176,0.21,58,6,8,80,5,4,24,6,84,0
30024,2021-09-03,Utah Valley,Cal Poly ,Away,L,0,3,3,40,17,125,0.184,34,2,6,62,7,0,10,0,47,0,49,12,133,0.278,42,7,9,60,2,1,8,1,61,1
30024,2021-09-08,Utah Valley,Weber St.,Away,L,2,3,5,64,21,158,0.272,60,6,8,65,13,4,18,0,83,2,58,28,161,0.186,53,13,3,68,6,0,12,1,77,1
30024,2021-09-10,Utah Valley,Arizona St. ,Away,L,2,3,5,62,28,159,0.214,58,6,11,67,9,3,16,6,79,6,56,26,164,0.183,53,9,8,60,6,1,12,3,72,1
30024,2021-09-10,Utah Valley,"UC Davis Flagstaff, Ariz.",Away,W,3,2,5,57,29,150,0.187,53,7,10,67,5,3,24,0,79,2,38,34,151,0.026,35,5,7,53,7,2,22,3,56,3
30024,2021-09-11,Utah Valley,Northern Ariz.,Away,W,3,1,4,51,24,143,0.189,46,6,6,61,7,2,24,2,71,6,44,27,144,0.118,44,7,11,57,6,3,12,3,60,2
30024,2021-09-14,Utah Valley,Utah St.,Home,W,3,1,4,54,25,144,0.201,47,5,8,54,8,0,26,0,72,1,42,27,133,0.113,42,8,4,56,5,1,24,4,63,2
30024,2021-09-16,Utah Valley,Idaho St.,Home,W,3,1,4,53,21,129,0.248,47,12,7,54,5,3,20,1,78,0,49,22,131,0.206,47,5,11,51,12,1,14,2,62,0
30024,2021-09-18,Utah Valley,BYU,Home,L,0,3,3,32,16,98,0.163,29,3,2,30,8,1,8,1,40,0,48,12,98,0.367,47,8,7,43,3,0,8,0,60,0
30024,2021-09-23,Utah Valley,New Mexico St.,Home,L,1,3,4,50,25,141,0.177,43,5,4,50,6,2,20,1,67,0,59,25,146,0.233,55,6,8,58,5,3,12,1,74,0
30024,2021-09-25,Utah Valley,Grand Canyon,Home,L,2,3,5,51,27,146,0.164,49,8,8,58,13,1,43,0,81.5,2,55,32,164,0.14,52,13,11,61,8,0,18,1,77,2
30024,2021-09-30,Utah Valley,Chicago St.,Away,W,3,1,4,55,13,150,0.28,53,7,9,63,5,2,18,3,73,0,51,26,151,0.166,48,5,9,65,7,1,14,1,64,0
30024,2021-10-07,Utah Valley,Seattle U,Away,W,3,2,5,64,17,136,0.346,52,7,7,53,8,0,24,1,83,2,57,24,147,0.224,48,8,7,42,7,2,4,0,69,1
30024,2021-10-09,Utah Valley,California Baptist,Away,W,3,0,3,49,13,103,0.35,39,3,7,38,6,1,12,0,59,0,31,12,85,0.224,28,6,6,33,3,2,2,0,40,1
30024,2021-10-14,Utah Valley,Utah Tech,Away,W,3,2,5,64,31,190,0.174,54,10,10,86,7,1,18,0,84,3,49,26,170,0.135,42,7,7,77,10,5,14,0,68,4
30024,2021-10-16,Utah Valley,Utah Tech,Home,W,3,0,3,43,20,107,0.215,41,4,4,46,2,2,15,1,56.5,0,27,21,101,0.059,26,2,4,38,4,4,16,2,41,3
30024,2021-10-22,Utah Valley,SFA ,Away,L,1,3,4,55,24,153,0.203,46,4,3,58,8,3,10,0,67,1,57,22,147,0.238,54,8,2,63,4,5,8,2,74,2
30024,2021-10-23,Utah Valley,Sam Houston ,Away,L,0,3,3,41,16,130,0.192,41,5,5,56,3,2,8,3,52,4,48,15,128,0.258,44,3,3,64,5,4,4,2,57,0
30024,2021-10-30,Utah Valley,Chicago St.,Home,W,3,1,4,45,22,130,0.177,41,11,8,34,5,1,24,4,69,0,47,32,124,0.121,45,5,3,48,11,1,10,0,58,0
30024,2021-11-04,Utah Valley,Grand Canyon,Away,L,1,3,4,42,21,143,0.147,40,2,7,72,10,7,14,0,58,5,54,29,172,0.145,49,10,13,73,2,2,12,2,72,2
30024,2021-11-06,Utah Valley,New Mexico St.,Away,L,1,3,4,48,19,134,0.216,36,3,6,43,6,2,12,1,59,0,67,18,142,0.345,59,6,11,57,3,3,12,2,82,0
30024,2021-11-11,Utah Valley,California Baptist,Home,W,3,0,3,42,10,102,0.314,41,5,9,52,9,4,16,0,59,0,30,22,121,0.066,28,9,6,48,5,1,4,1,42,0
30024,2021-11-13,Utah Valley,Seattle U,Home,W,3,0,3,45,11,90,0.378,38,7,6,37,2,2,12,0,60,0,29,18,94,0.117,28,2,3,30,7,0,8,1,35,1
30024,2021-11-18,Utah Valley,New Mexico St.,Away,W,3,2,5,57,26,161,0.193,52,8,3,60,7,2,24,1,79,0,63,33,168,0.179,54,7,8,68,8,0,20,0,80,0
30024,2021-11-19,Utah Valley,SFA ,Away,W,3,0,3,43,16,99,0.273,35,5,3,36,3,1,16,0,57,0,31,20,96,0.115,31,3,6,35,5,0,8,1,38,0
30024,2021-11-20,Utah Valley,Grand Canyon ,Away,W,3,0,3,31,9,80,0.275,31,8,8,31,2,1,20,1,50,1,35,24,100,0.11,32,2,12,34,8,1,4,0,40,0
30024,2021-12-03,Utah Valley,Utah ,Away,L,1,3,4,41,27,116,0.121,38,6,5,36,9,0,14,2,54,2,54,19,116,0.302,53,9,5,42,6,0,22,2,74,0
704,2021-08-27,UTEP,UC Irvine ,Away,W,3,2,5,67,27,173,0.231,62,7,11,60,1,2,16,0,84,0,65,22,154,0.279,61,1,8,63,7,3,10,0,74,0
704,2021-08-28,UTEP,Seattle U ,Away,W,3,0,3,42,11,83,0.373,39,7,7,33,0,2,6,0,54,0,23,17,92,0.065,22,0,7,19,7,0,4,0,25,0
704,2021-08-28,UTEP,Idaho St.,Away,W,3,0,3,43,9,93,0.366,37,11,14,43,6,2,10,0,61,0,26,10,89,0.18,24,6,11,33,11,0,2,0,33,0
704,2021-09-03,UTEP,Arizona ,Away,W,3,2,5,63,25,171,0.222,58,11,13,68,3,1,16,2,83,1,56,32,170,0.141,53,3,4,69,11,0,24,0,71,0
704,2021-09-03,UTEP,Northwestern,Home,W,3,0,3,40,15,105,0.238,37,10,13,30,2,0,22,2,61,0,33,24,94,0.096,28,2,6,38,10,0,12,1,41,0
704,2021-09-05,UTEP,New Mexico St.,Home,W,3,2,5,59,21,161,0.236,52,7,14,65,7,4,14,4,77,0,63,27,168,0.214,57,7,14,74,7,1,12,4,77,0
704,2021-09-10,UTEP,Grand Canyon ,Away,L,1,3,4,56,21,140,0.25,53,6,11,48,10,1,16,3,71,3,51,20,125,0.248,48,10,5,56,6,3,4,7,66,1
704,2021-09-10,UTEP,Portland ,Away,W,3,0,3,39,13,90,0.289,37,4,12,41,2,0,17,2,51.5,1,24,23,92,0.011,21,2,6,32,4,0,12,3,32,2
704,2021-09-11,UTEP,Portland St.,Away,W,3,1,4,61,18,145,0.297,55,11,8,60,7,0,16,4,80,2,55,20,145,0.241,53,7,6,62,11,0,18,5,71,4
704,2021-09-17,UTEP,Texas St. ,Away,L,0,3,3,39,12,98,0.276,34,7,9,34,5,3,16,1,57,5,44,16,96,0.292,40,5,3,43,7,2,0,0,51,0
704,2021-09-17,UTEP,A&M-Corpus Christi,Away,W,3,1,4,52,15,110,0.336,44,7,16,38,4,3,14,1,69,0,38,19,100,0.19,31,4,8,34,7,2,6,0,47,0
704,2021-09-18,UTEP,Tarleton St. ,Away,W,3,1,4,64,25,147,0.265,54,9,13,55,2,1,12,0,80,0,45,23,134,0.164,35,2,4,48,9,2,18,0,58,0
704,2021-09-23,UTEP,UTRGV,Away,W,3,1,4,63,33,168,0.179,61,4,10,64,5,0,26,0,80,0,43,21,144,0.153,40,5,6,59,4,2,19,2,59.5,1
704,2021-10-02,UTEP,Rice,Away,L,0,3,3,34,19,100,0.15,31,2,14,37,2,1,8,0,41,5,35,14,91,0.231,32,2,4,41,2,4,8,0,45,0
704,2021-10-03,UTEP,Rice,Away,L,2,3,5,73,20,176,0.301,68,8,14,68,3,1,6,3,85,4,69,14,160,0.344,65,3,10,74,8,2,8,3,78,0
704,2021-10-08,UTEP,Louisiana Tech,Home,W,3,0,3,42,13,92,0.315,37,6,8,44,2,2,10,1,55,0,25,19,95,0.063,20,2,8,32,6,0,4,1,29,0
704,2021-10-09,UTEP,Louisiana Tech,Home,W,3,0,3,47,16,113,0.274,44,3,2,53,0,6,16,3,64,0,35,18,111,0.153,34,0,7,38,3,2,12,0,43,0
704,2021-10-15,UTEP,Southern Miss.,Away,W,3,1,4,58,14,131,0.336,51,4,15,50,2,4,14,0,73,2,49,28,138,0.152,49,2,7,51,4,0,6,0,54,0
704,2021-10-16,UTEP,Southern Miss.,Away,W,3,2,5,72,15,165,0.345,66,8,8,65,7,0,22,2,91,1,66,20,173,0.266,60,7,3,65,8,1,6,1,77,1
704,2021-10-22,UTEP,UAB,Home,L,2,3,5,64,24,160,0.25,52,6,13,64,7,1,16,4,79,4,62,22,156,0.256,57,7,9,63,6,2,10,0,76,3
704,2021-10-23,UTEP,UAB,Home,W,3,0,3,54,15,108,0.361,48,4,2,44,3,0,16,2,66,1,44,12,107,0.299,39,3,5,34,4,1,6,0,51,2
704,2021-10-29,UTEP,UTSA,Away,W,3,2,5,68,25,188,0.229,59,6,15,80,4,1,22,3,86,2,52,24,170,0.165,46,4,5,82,6,1,14,1,64,0
704,2021-10-30,UTEP,UTSA,Away,L,2,3,5,80,19,165,0.37,75,7,16,73,8,3,10,3,95,4,63,21,168,0.25,58,8,8,58,7,1,14,3,79,1
704,2021-11-06,UTEP,North Texas,Home,W,3,0,3,48,9,105,0.371,40,3,11,42,1,1,4,0,54,2,35,17,102,0.176,32,1,4,45,3,0,6,1,39,3
704,2021-11-07,UTEP,North Texas,Home,W,3,0,3,38,11,86,0.314,38,6,6,38,1,1,14,1,52,0,25,23,89,0.022,23,1,4,36,6,1,6,1,30,1
704,2021-11-10,UTEP,New Mexico St.,Away,W,3,2,5,60,21,158,0.247,54,10,10,74,5,5,8,3,79,0,66,28,179,0.212,60,5,8,70,10,2,8,1,77,1
704,2021-11-19,UTEP,FIU ,Away,W,3,2,5,59,21,156,0.244,55,7,13,57,4,4,22,3,81,3,55,34,156,0.135,51,4,7,61,7,2,12,1,67,2
704,2021-11-20,UTEP,Western Ky. ,Away,L,0,3,3,38,17,91,0.231,35,3,9,28,5,0,10,6,46,2,39,11,82,0.341,39,5,6,34,3,1,10,2,50,0
704,2021-12-02,UTEP,Tulsa ,Away,W,3,1,4,58,17,131,0.313,54,14,5,50,8,2,15,3,81.5,2,46,20,121,0.215,46,8,3,53,14,2,12,2,62,1
704,2021-12-03,UTEP,Colorado St.,Away,W,3,1,4,50,20,122,0.246,45,9,6,52,10,3,20,4,72,1,45,23,126,0.175,37,10,4,49,9,1,8,1,60,0
704,2021-12-07,UTEP,Weber St.,Home,W,3,2,5,62,23,173,0.225,55,11,6,81,15,1,22,0,85,0,69,37,199,0.161,57,15,13,78,11,1,22,0,96,1
704,2021-12-09,UTEP,UNLV,Home,L,1,3,4,51,29,136,0.162,46,4,9,47,5,0,4,2,57,0,47,13,111,0.306,39,5,10,45,4,1,20,3,63,2
536,2021-08-27,UTRGV,Alcorn ,Away,W,3,0,3,41,15,99,0.263,36,9,5,47,0,0,8,1,54,0,20,16,97,0.041,19,0,3,35,9,0,8,1,24,1
536,2021-08-27,UTRGV,New Orleans,Away,W,3,1,4,51,18,137,0.241,47,5,10,60,3,2,25,0,70.5,0,51,25,140,0.186,50,3,11,63,5,1,22,2,66,0
536,2021-09-02,UTRGV,UMBC ,Away,L,2,3,5,62,29,160,0.206,58,7,11,60,7,2,16,4,79,3,52,22,148,0.203,51,7,11,58,7,3,22,3,73,3
536,2021-09-02,UTRGV,TCU,Away,L,0,3,3,29,22,103,0.068,26,4,8,36,6,0,6,1,36,0,39,6,85,0.388,36,6,10,43,4,1,24,0,58,2
536,2021-09-03,UTRGV,Nicholls ,Away,L,2,3,5,67,30,167,0.222,62,1,7,63,3,1,12,1,75,2,56,20,148,0.243,49,3,7,51,1,1,14,2,67,3
536,2021-09-09,UTRGV,Louisiana,Home,W,3,2,5,66,35,196,0.158,63,7,6,75,0,3,10,2,81,1,64,21,169,0.254,59,0,7,82,7,4,18,1,77,1
536,2021-09-10,UTRGV,UIW,Home,W,3,0,3,46,16,126,0.238,41,6,9,57,2,1,12,0,59,1,28,17,111,0.099,25,2,6,50,6,0,10,4,35,0
536,2021-09-11,UTRGV,Texas Southern,Home,W,3,0,3,39,5,87,0.391,36,7,4,49,3,3,10,0,54,0,19,20,91,-0.011,18,3,4,38,7,0,2,3,23,2
536,2021-09-12,UTRGV,A&M-Corpus Christi,Home,L,1,3,4,60,26,154,0.221,56,5,6,66,6,2,8,0,71,1,52,19,149,0.221,46,6,3,56,5,5,16,0,71,0
536,2021-09-17,UTRGV,App State ,Away,W,3,0,3,40,11,91,0.319,35,5,5,44,1,4,6,0,52,1,33,18,100,0.15,33,1,8,32,5,2,4,0,38,2
536,2021-09-17,UTRGV,East Carolina,Away,W,3,0,3,55,19,123,0.293,53,3,4,66,2,1,4,1,61,1,29,11,110,0.164,28,2,5,43,3,2,14,4,40,1
536,2021-09-18,UTRGV,Gardner-Webb ,Away,W,3,0,3,37,14,104,0.221,34,7,3,46,5,1,10,0,50,0,33,27,115,0.052,29,5,6,50,7,3,8,3,45,2
536,2021-09-23,UTRGV,UTEP,Home,L,1,3,4,43,21,144,0.153,40,5,6,59,4,2,19,2,59.5,1,63,33,168,0.179,61,4,10,64,5,0,26,0,80,0
536,2021-09-25,UTRGV,SFA,Home,L,1,3,4,58,28,160,0.188,55,9,10,79,5,0,6,2,70,0,45,12,147,0.224,38,5,4,66,9,0,28,5,64,1
536,2021-10-02,UTRGV,Lamar University,Away,W,3,0,3,40,7,88,0.375,32,8,8,27,3,6,10,2,59,1,22,19,77,0.039,22,3,4,31,8,1,4,2,28,1
536,2021-10-07,UTRGV,Abilene Christian,Away,W,3,2,5,59,30,183,0.158,56,1,6,83,1,0,30,2,75,0,60,38,197,0.112,57,1,8,83,1,2,23,2,74.5,1
536,2021-10-09,UTRGV,Tarleton St.,Away,W,3,1,4,59,20,150,0.26,56,6,9,57,5,7,0,1,72,0,53,22,139,0.223,45,5,2,59,6,4,10,2,67,1
536,2021-10-16,UTRGV,Sam Houston,Home,W,3,2,5,56,21,169,0.207,50,5,13,70,7,3,24,1,76,3,56,39,178,0.096,51,7,11,77,5,3,16,3,74,0
536,2021-10-22,UTRGV,Seattle U ,Away,W,3,1,4,52,27,147,0.17,44,7,5,58,7,2,12,1,67,1,47,23,144,0.167,42,7,6,63,7,4,20,0,68,0
536,2021-10-23,UTRGV,Chicago St. ,Away,L,1,3,4,60,18,137,0.307,54,12,6,57,10,3,8,2,79,3,54,11,130,0.331,49,10,5,48,12,2,10,1,71,2
536,2021-10-25,UTRGV,A&M-Corpus Christi,Away,W,3,2,5,66,28,187,0.203,61,9,8,69,5,6,8,1,85,0,63,25,166,0.229,61,5,2,80,9,6,8,1,78,1
536,2021-10-28,UTRGV,Sam Houston,Away,L,1,3,4,50,30,170,0.118,46,2,5,82,6,2,12,1,60,3,52,13,155,0.252,50,6,5,80,2,2,22,2,71,1
536,2021-10-30,UTRGV,SFA,Away,L,1,3,4,49,32,171,0.099,42,6,3,69,5,1,14,5,63,0,64,19,161,0.28,55,5,10,73,6,3,38,0,91,0
536,2021-11-06,UTRGV,Lamar University,Home,W,3,0,3,39,13,86,0.302,38,7,6,42,1,0,6,0,49,1,23,18,88,0.057,22,1,4,30,7,0,14,4,31,5
536,2021-11-11,UTRGV,Tarleton St.,Home,W,3,1,4,59,22,147,0.252,55,7,10,71,3,3,14,1,76,1,40,22,144,0.125,34,3,5,59,7,1,12,3,50,4
536,2021-11-13,UTRGV,Abilene Christian,Home,W,3,0,3,43,21,116,0.19,37,3,4,50,4,1,10,0,52,0,29,21,107,0.075,26,4,6,39,3,3,10,1,41,3
536,2021-11-18,UTRGV,Grand Canyon ,Away,L,1,3,4,56,19,157,0.236,49,2,7,58,6,0,12,3,64,0,65,17,152,0.316,62,6,11,70,2,2,12,5,79,0
536,2021-12-03,UTRGV,Arizona,Away,L,0,3,3,25,20,81,0.062,22,4,7,30,4,0,2,0,30,1,43,9,86,0.395,36,4,16,33,4,3,14,0,57,1
706,2021-08-28,UTSA,San Diego ,Away,L,1,3,4,41,27,143,0.098,40,4,5,69,3,0,16,1,53,2,49,18,144,0.215,45,3,7,69,4,2,27,2,67.5,0
706,2021-08-29,UTSA,Texas,Away,L,0,3,3,28,17,75,0.147,26,3,11,25,14,0,0,1,31,0,33,8,68,0.368,30,14,8,26,3,0,14,0,54,0
706,2021-09-03,UTSA,Ole Miss,Away,L,0,3,3,26,13,93,0.14,22,3,12,20,3,0,6,0,32,0,43,14,81,0.358,34,3,5,42,3,2,10,0,53,0
706,2021-09-03,UTSA,Northwestern St. ,Away,W,3,0,3,30,9,73,0.288,26,10,6,33,5,1,12,1,47,0,24,24,84,0,17,5,10,27,10,3,0,1,32,0
706,2021-09-04,UTSA,Coastal Carolina ,Away,L,1,3,4,40,23,135,0.126,34,10,10,48,6,0,2,1,51,1,49,21,125,0.224,44,6,8,60,10,2,16,3,65,2
706,2021-09-07,UTSA,UIW,Away,W,3,2,5,62,24,177,0.215,57,11,19,95,8,0,26,0,86,3,46,33,186,0.07,43,8,9,82,11,1,22,1,66,0
706,2021-09-10,UTSA,UAlbany ,Away,W,3,0,3,44,13,113,0.274,44,6,7,50,1,0,13,2,56.5,1,31,20,107,0.103,31,1,8,47,6,0,12,2,38,0
706,2021-09-11,UTSA,Houston ,Away,L,0,3,3,33,17,128,0.125,31,3,8,53,10,0,10,1,41,0,40,17,118,0.195,33,10,6,62,3,1,10,1,56,0
706,2021-09-11,UTSA,Texas A&M,Away,L,0,3,3,32,13,125,0.152,30,1,5,52,3,0,4,2,35,0,53,14,127,0.307,49,3,2,73,1,0,12,2,62,0
706,2021-09-17,UTSA,Marquette,Away,L,0,3,3,30,17,116,0.112,29,5,3,51,6,0,2,3,36,1,46,6,112,0.357,40,6,3,58,5,3,10,0,60,0
706,2021-09-17,UTSA,UNI ,Away,L,1,3,4,52,24,151,0.185,50,4,8,62,11,0,16,2,64,2,52,23,143,0.203,50,11,5,59,4,3,20,2,76,4
706,2021-09-18,UTSA,Wright St. ,Away,L,2,3,5,57,30,200,0.135,56,6,5,106,7,1,16,3,72,0,57,29,208,0.135,53,7,7,104,6,1,25,0,77.5,0
706,2021-09-24,UTSA,Louisiana Tech,Home,W,3,0,3,45,12,119,0.277,36,6,6,52,5,0,12,1,57,1,38,17,113,0.186,33,5,7,55,6,2,8,1,49,3
706,2021-09-25,UTSA,Louisiana Tech,Home,W,3,1,4,52,22,161,0.186,51,6,4,85,5,0,14,0,65,0,35,25,154,0.065,32,5,9,74,6,4,16,5,52,2
706,2021-10-01,UTSA,Southern Miss.,Away,L,0,3,3,38,17,122,0.172,36,1,8,53,5,0,6,1,42,0,46,9,115,0.322,42,5,8,62,1,0,6,2,54,0
706,2021-10-02,UTSA,Southern Miss.,Away,L,0,3,3,28,22,118,0.051,27,4,6,48,8,0,6,2,35,0,39,11,112,0.25,35,8,6,60,4,0,16,1,55,0
706,2021-10-08,UTSA,UAB,Home,W,3,0,3,46,14,107,0.299,45,6,6,49,3,2,4,0,56,0,40,13,104,0.26,38,3,8,38,6,0,12,0,49,2
706,2021-10-09,UTSA,UAB,Home,L,1,3,4,55,36,175,0.109,50,1,7,76,4,0,14,1,63,0,53,22,162,0.191,50,4,7,71,1,5,28,3,76,1
706,2021-10-21,UTSA,North Texas,Away,L,1,3,4,45,15,137,0.219,39,4,8,48,6,2,12,1,57,0,60,18,149,0.282,52,6,8,63,4,0,16,0,74,0
706,2021-10-22,UTSA,North Texas,Away,W,3,1,4,48,12,128,0.281,46,10,4,58,2,3,12,0,67,1,61,21,147,0.272,56,2,9,63,10,1,6,0,67,4
706,2021-10-29,UTSA,UTEP,Home,L,2,3,5,52,24,170,0.165,46,4,5,82,6,1,14,1,64,0,68,25,188,0.229,59,6,15,80,4,1,22,3,86,2
706,2021-10-30,UTSA,UTEP,Home,W,3,2,5,63,21,168,0.25,58,8,8,58,7,1,14,3,79,1,80,19,165,0.37,75,7,16,73,8,3,10,3,95,4
706,2021-11-05,UTSA,Rice,Away,L,0,3,3,24,18,114,0.053,22,3,5,46,1,0,2,0,28,0,51,7,108,0.407,48,1,9,64,3,4,2,1,57,0
706,2021-11-06,UTSA,Rice,Away,L,0,3,3,26,20,128,0.047,24,1,8,46,3,0,14,0,34,1,43,18,112,0.223,39,3,2,73,1,2,12,1,54,0
735,2021-08-28,Valparaiso,UC Santa Barbara ,Away,W,3,2,5,51,30,164,0.128,47,3,7,81,1,3,10,1,62,0,54,33,181,0.116,48,1,13,75,3,2,22,1,68,1
735,2021-08-28,Valparaiso,Illinois ,Away,L,0,3,3,32,12,109,0.183,29,0,6,48,8,1,8,1,37,0,47,15,115,0.278,42,8,9,56,0,1,8,1,60,0
735,2021-08-29,Valparaiso,Milwaukee,Away,W,3,2,5,55,25,166,0.181,51,4,5,73,4,2,16,2,69,0,69,29,183,0.219,65,4,5,78,4,1,16,3,82,2
735,2021-09-03,Valparaiso,"UNC Asheville Cookeville, Tenn.",Away,W,3,0,3,42,18,118,0.203,39,2,3,50,3,3,6,1,50,2,25,28,110,-0.027,25,3,3,50,2,0,6,3,31,0
