ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,ms,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,tb,pts.x,bhe.x,defensive_ms,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_tb,pts.y,bhe.y
440,2021-02-15,Montana St.,Montana,Away,W,3,0,3,0,47,12,99,0.354,41,5,5,43,6,0,18,0,9,61,1,0,27,19,91,0.088,24,6,2,33,5,0,12,0,6,39,NA
440,2021-02-20,Montana St.,Idaho St.,Home,W,3,2,5,0,65,31,168,0.202,62,4,9,71,8,1,18,1,10,79,6,0,46,20,154,0.169,45,8,11,52,4,3,20,2,13,67,3
440,2021-02-21,Montana St.,Idaho St.,Home,W,3,2,5,0,60,30,161,0.186,54,6,9,75,5,1,22,1,12,78,1,0,52,25,162,0.167,47,5,12,62,6,2,18,4,11,68,2
440,2021-02-27,Montana St.,Portland St.,Home,W,3,2,5,0,60,29,178,0.174,57,7,6,84,8,4,24,2,16,83,2,0,54,32,185,0.119,47,8,6,78,7,0,18,0,9,71,2
440,2021-02-28,Montana St.,Portland St.,Home,W,3,1,4,0,62,26,170,0.212,57,4,6,73,6,1,16,0,9,75,2,0,53,23,159,0.189,52,6,1,75,4,0,18,1,9,68,10
440,2021-03-07,Montana St.,Idaho,Away,W,3,0,3,0,45,13,103,0.311,40,3,3,42,2,1,6,0,4,52,2,0,43,15,109,0.257,38,2,9,39,3,1,10,2,6,51,3
440,2021-03-08,Montana St.,Idaho,Away,W,3,2,5,0,66,19,160,0.294,58,9,10,58,8,2,16,2,10,85,4,0,65,27,168,0.226,64,8,5,65,9,0,18,3,9,82,1
440,2021-03-20,Montana St.,Weber St.,Away,L,1,3,4,0,54,22,152,0.211,52,0,8,67,6,0,18,0,9,63,NA,0,55,26,164,0.177,51,6,7,66,0,2,8,0,6,67,1
440,2021-03-21,Montana St.,Weber St.,Away,L,0,3,3,0,33,17,94,0.17,32,2,6,37,10,0,4,2,2,37,NA,0,42,8,92,0.37,41,10,4,43,2,2,10,1,7,59,1
440,2021-03-31,Montana St.,Southern Utah ,Away,L,2,3,5,0,54,32,159,0.138,51,11,7,69,10,1,16,4,9,74,NA,0,50,26,155,0.155,45,10,10,61,11,0,30,0,15,75,4
444,2021-02-07,Morehead St.,Eastern Ill.,Away,W,3,1,4,0,39,18,119,0.176,36,7,7,48,9,1,6,0,4,50,NA,0,43,27,133,0.12,40,9,13,48,7,2,12,0,8,60,1
444,2021-02-08,Morehead St.,Eastern Ill.,Away,W,3,0,3,0,45,15,101,0.297,44,6,6,38,2,1,8,0,5,56,NA,0,38,16,99,0.222,35,2,3,36,6,1,12,0,7,47,2
444,2021-02-13,Morehead St.,Murray St.,Home,W,3,0,3,0,46,9,105,0.352,45,8,4,55,2,0,20,0,10,64,1,0,24,20,109,0.037,23,2,1,44,8,0,0,1,0,26,NA
444,2021-02-14,Morehead St.,Murray St.,Home,W,3,0,3,0,46,12,108,0.315,43,5,5,52,2,0,16,2,8,59,1,0,35,16,118,0.161,32,2,7,43,5,1,4,0,3,40,NA
444,2021-02-21,Morehead St.,Austin Peay,Away,W,3,0,3,0,42,16,121,0.215,41,7,6,61,1,3,12,3,9,58,NA,0,34,23,122,0.09,32,1,1,59,7,0,8,2,4,39,NA
444,2021-02-22,Morehead St.,Austin Peay,Away,W,3,0,3,0,51,16,108,0.324,47,11,4,55,2,3,6,0,6,68,NA,0,20,10,98,0.102,19,2,2,36,11,2,4,0,4,26,NA
444,2021-02-28,Morehead St.,Tennessee St.,Home,W,3,1,4,0,52,27,149,0.168,49,5,5,72,2,2,22,1,13,70,NA,0,34,25,143,0.063,27,2,3,59,5,2,16,0,10,46,2
444,2021-03-01,Morehead St.,Tennessee St.,Home,W,3,0,3,0,50,11,102,0.382,49,6,5,46,1,2,7,3,5.5,61.5,NA,0,18,13,85,0.059,17,1,3,29,6,1,6,1,4,23,3
444,2021-03-07,Morehead St.,Tennessee Tech,Away,W,3,2,5,0,61,33,182,0.154,51,9,7,86,5,2,16,1,10,80,NA,0,54,32,187,0.118,49,5,9,77,9,3,20,3,13,72,NA
444,2021-03-08,Morehead St.,Tennessee Tech,Away,W,3,0,3,0,46,7,89,0.438,35,4,5,40,5,0,14,2,7,57,3,0,31,19,98,0.122,27,5,4,32,4,0,8,1,4,40,2
444,2021-03-13,Morehead St.,Belmont,Home,W,3,0,3,0,46,17,125,0.232,45,6,6,65,5,1,14,2,8,60,4,0,34,17,123,0.138,32,5,7,53,6,2,12,2,8,47,NA
444,2021-03-14,Morehead St.,Belmont,Home,W,3,0,3,0,42,15,85,0.318,41,5,5,39,2,2,12,1,8,55,1,0,30,18,91,0.132,27,2,7,25,5,2,9,1,6.5,38.5,2
444,2021-03-21,Morehead St.,Eastern Ky.,Away,W,3,1,4,0,58,25,138,0.239,52,2,5,62,0,3,14,1,10,70,1,0,44,22,134,0.164,37,0,9,49,2,2,8,1,6,50,4
444,2021-03-22,Morehead St.,Eastern Ky.,Away,W,3,0,3,0,49,11,99,0.384,47,5,3,43,2,2,6,1,5,59,NA,0,35,14,99,0.212,32,2,2,32,5,0,6,1,3,40,2
444,2021-03-28,Morehead St.,Jacksonville St.,Home,L,2,3,5,0,68,27,191,0.215,62,5,4,86,2,0,10,0,5,78,1,0,67,17,184,0.272,62,2,6,80,5,2,18,0,11,80,1
444,2021-03-29,Morehead St.,Jacksonville St.,Home,W,3,0,3,0,44,17,122,0.221,43,3,3,57,1,2,16,0,10,57,1,0,37,20,127,0.134,33,1,5,53,3,5,12,1,11,49,2
444,2021-04-02,Morehead St.,Jacksonville St.,Home,W,3,0,3,0,47,11,101,0.356,45,5,2,48,1,3,12,0,9,61,1,0,34,19,105,0.143,34,1,4,36,5,2,12,1,8,43,NA
444,2021-04-14,Morehead St.,Creighton ,Away,W,3,2,5,0,59,30,172,0.169,55,7,7,68,5,1,8,3,5,71,1,0,66,21,163,0.276,61,5,11,72,7,2,18,3,11,82,1
444,2021-04-15,Morehead St.,Florida ,Away,L,0,3,3,0,27,20,96,0.073,22,3,6,43,8,1,4,0,3,33,NA,0,41,11,99,0.303,38,8,11,42,3,0,16,5,8,57,NA
446,2021-01-23,Morgan St.,Temple,Away,L,2,3,5,0,49,25,155,0.155,46,8,4,62,11,3,10,4,8,65,3,0,62,28,162,0.21,58,11,9,70,8,2,16,1,10,83,2
446,2021-01-29,Morgan St.,George Washington,Home,W,3,0,3,0,36,17,107,0.178,32,2,4,52,6,2,6,0,5,43,NA,0,40,23,123,0.138,40,6,12,45,2,2,8,4,6,52,1
446,2021-03-11,Morgan St.,Coppin St.,Home,L,1,3,4,0,50,21,152,0.191,40,6,9,60,7,0,8,1,4,60,NA,0,63,21,157,0.268,57,7,14,67,6,4,8,0,8,78,NA
446,2021-03-15,Morgan St.,Delaware St.,Away,L,0,3,3,0,40,16,107,0.224,35,2,2,42,8,0,8,0,4,46,NA,0,49,16,112,0.295,48,8,7,42,2,1,12,5,7,64,NA
446,2021-03-22,Morgan St.,Coppin St.,Away,L,1,3,4,0,57,16,150,0.273,55,4,9,67,3,0,6,1,3,64,NA,0,60,15,156,0.288,53,3,5,70,4,1,6,4,4,67,NA
446,2021-03-25,Morgan St.,Delaware St.,Away,L,1,3,4,0,42,24,138,0.13,37,6,4,45,7,2,8,1,6,54,NA,0,62,24,137,0.277,60,7,8,60,6,2,18,5,11,80,1
446,2021-03-26,Morgan St.,Delaware St.,Home,L,0,3,3,0,25,25,91,0,21,1,1,34,9,0,0,0,0,26,2,0,38,16,95,0.232,35,9,11,30,1,3,10,1,8,55,NA
446,2021-03-28,Morgan St.,Coppin St.,Away,L,0,3,3,0,27,21,116,0.052,26,1,3,53,6,0,14,3,7,35,NA,0,45,14,117,0.265,40,6,3,59,1,0,10,0,5,56,NA
454,2021-02-07,Murray St.,Tennessee St.,Home,W,3,0,3,0,44,17,113,0.239,39,7,7,49,0,1,2,0,2,53,NA,0,24,15,90,0.1,22,0,4,44,7,0,10,1,5,29,NA
454,2021-02-08,Murray St.,Tennessee St.,Home,W,3,2,5,0,57,26,195,0.159,53,11,12,63,1,4,4,0,6,74,3,0,60,28,168,0.19,54,1,9,84,11,1,14,2,8,69,3
454,2021-02-13,Murray St.,Morehead St.,Away,L,0,3,3,0,24,20,109,0.037,23,2,1,44,8,0,0,1,0,26,NA,0,46,9,105,0.352,45,8,4,55,2,0,20,0,10,64,1
454,2021-02-14,Murray St.,Morehead St.,Away,L,0,3,3,0,35,16,118,0.161,32,2,7,43,5,1,4,0,3,40,NA,0,46,12,108,0.315,43,5,5,52,2,0,16,2,8,59,1
454,2021-02-21,Murray St.,SIUE,Away,L,2,3,5,0,55,31,184,0.13,51,4,12,97,4,1,4,0,3,62,1,0,56,20,162,0.222,52,4,11,96,4,4,16,2,12,72,4
454,2021-02-22,Murray St.,SIUE,Away,L,0,3,3,0,33,26,124,0.056,30,2,4,55,4,1,4,0,3,38,NA,0,41,16,112,0.223,33,4,6,53,2,4,21,0,14.5,59.5,1
454,2021-02-28,Murray St.,UT Martin,Home,W,3,2,5,0,57,20,167,0.222,52,3,7,64,4,4,12,3,10,70,2,0,61,42,188,0.101,57,4,6,73,3,1,12,0,7,72,NA
454,2021-03-01,Murray St.,UT Martin,Home,W,3,0,3,0,53,22,132,0.235,49,5,2,64,1,4,6,1,7,65,1,0,39,21,129,0.14,36,1,3,48,5,3,16,2,11,51,NA
454,2021-03-07,Murray St.,Austin Peay,Away,L,1,3,4,0,55,18,158,0.234,49,8,3,71,10,1,6,2,4,67,1,0,62,20,159,0.264,58,10,5,77,8,1,16,4,9,81,NA
454,2021-03-08,Murray St.,Austin Peay,Away,L,0,3,3,0,30,18,99,0.121,26,1,4,40,6,2,6,1,5,36,1,0,45,13,102,0.314,43,6,5,47,1,2,16,0,10,61,NA
454,2021-03-14,Murray St.,Eastern Ill.,Home,W,3,1,4,0,55,21,151,0.225,52,2,8,65,4,4,1,0,4.5,61.5,1,0,44,28,145,0.11,41,4,8,56,2,4,12,1,10,58,2
454,2021-03-15,Murray St.,Eastern Ill.,Home,L,1,3,4,0,50,20,141,0.213,46,6,8,62,6,4,16,0,12,68,2,0,53,20,141,0.234,52,6,10,59,6,2,14,4,9,68,3
454,2021-03-21,Murray St.,Tennessee Tech,Home,L,1,3,4,0,49,31,175,0.103,47,2,8,73,2,3,6,1,6,57,NA,0,55,27,167,0.168,49,2,15,70,2,6,16,1,14,71,3
454,2021-03-22,Murray St.,Tennessee Tech,Home,L,2,3,5,0,54,30,165,0.145,50,8,6,80,10,5,12,2,11,73,1,0,63,25,171,0.222,60,10,15,76,8,1,30,1,16,89,1
454,2021-03-28,Murray St.,Southeast Mo. St.,Away,L,0,3,3,0,24,19,131,0.038,21,1,5,69,8,4,6,1,7,32,NA,0,42,20,141,0.156,40,8,11,74,1,0,8,1,4,54,NA
454,2021-03-29,Murray St.,Southeast Mo. St.,Away,L,0,3,3,0,24,23,125,0.008,23,4,5,65,7,1,14,1,8,36,NA,0,39,20,131,0.145,37,7,11,70,4,1,12,1,7,53,NA
488,2021-02-05,N.C. A&T,East Carolina,Home,L,1,3,4,0,41,26,144,0.104,36,8,10,59,7,1,12,1,7,56,1,0,54,22,150,0.213,48,7,5,70,8,0,14,0,7,68,2
488,2021-02-11,N.C. A&T,Norfolk St.,Home,W,3,0,3,0,44,12,91,0.352,39,6,11,46,2,2,10,0,7,57,NA,0,23,17,92,0.065,20,2,7,31,6,1,6,0,4,29,1
488,2021-02-12,N.C. A&T,Norfolk St.,Home,W,3,0,3,0,42,15,98,0.276,39,11,13,40,2,2,6,0,5,58,NA,0,19,15,78,0.051,17,2,6,35,11,2,8,0,6,27,1
488,2021-02-19,N.C. A&T,N.C. Central,Away,W,3,0,3,0,43,19,98,0.245,39,6,7,37,2,1,6,1,4,53,1,0,26,20,85,0.071,23,2,4,33,6,0,8,0,4,32,NA
488,2021-02-20,N.C. A&T,N.C. Central,Away,W,3,0,3,0,47,12,104,0.337,45,1,5,44,7,2,8,1,6,54,NA,0,29,17,94,0.128,27,7,3,40,1,1,4,3,3,39,4
488,2021-02-25,N.C. A&T,South Carolina St.,Away,W,3,0,3,0,37,9,74,0.378,33,8,8,39,3,0,4,0,2,47,1,0,12,16,68,-0.059,12,3,13,24,8,1,0,0,1,16,1
488,2021-02-26,N.C. A&T,South Carolina St.,Away,W,3,0,3,0,45,6,84,0.464,43,3,8,43,2,3,4,0,5,53,NA,0,16,18,83,-0.024,15,2,8,26,3,0,4,0,2,20,NA
488,2021-03-11,N.C. A&T,South Carolina St.,Home,W,3,0,3,0,42,10,73,0.438,38,7,8,44,2,2,2,0,3,52,NA,0,6,21,77,-0.195,6,2,5,18,7,0,6,0,3,11,NA
488,2021-03-12,N.C. A&T,South Carolina St.,Home,W,3,0,3,0,38,14,80,0.3,37,13,11,36,0,2,4,0,4,55,NA,0,13,15,66,-0.03,13,0,8,24,13,0,4,1,2,15,NA
488,2021-03-26,N.C. A&T,East Carolina,Away,W,3,2,5,0,60,28,174,0.184,56,5,13,67,7,1,8,7,5,70,2,0,53,30,161,0.143,47,7,6,77,5,2,10,2,7,67,3
488,2021-04-02,N.C. A&T,"Delaware St. Norfolk, Va.",Away,W,3,2,5,0,64,31,185,0.178,61,10,14,87,9,2,26,7,15,89,1,0,65,33,189,0.169,63,9,15,84,10,0,20,4,10,84,1
488,2021-04-03,N.C. A&T,"Coppin St. Norfolk, Va.",Away,W,3,1,4,0,49,15,131,0.26,47,8,11,57,5,0,14,4,7,64,NA,0,41,27,134,0.104,37,5,7,50,8,0,6,3,3,49,1
488,2021-04-15,N.C. A&T,Penn St. ,Away,L,0,3,3,0,27,16,83,0.133,26,1,7,26,7,0,8,7,4,32,1,0,43,12,88,0.352,38,7,5,30,1,1,10,0,6,56,NA
489,2021-02-11,N.C. Central,South Carolina St.,Away,W,3,0,3,0,38,9,67,0.433,33,12,10,38,1,4,6,0,7,57,2,0,9,17,66,-0.121,9,1,5,19,12,0,2,2,1,11,2
489,2021-02-12,N.C. Central,South Carolina St.,Away,W,3,0,3,0,40,11,89,0.326,38,7,9,44,1,0,8,1,4,51,NA,0,20,15,84,0.06,20,1,8,36,7,0,0,3,0,21,3
489,2021-02-19,N.C. Central,N.C. A&T,Home,L,0,3,3,0,26,20,85,0.071,23,2,4,33,6,0,8,0,4,32,NA,0,43,19,98,0.245,39,6,7,37,2,1,6,1,4,53,1
489,2021-02-20,N.C. Central,N.C. A&T,Home,L,0,3,3,0,29,17,94,0.128,27,7,3,40,1,1,4,3,3,39,4,0,47,12,104,0.337,45,1,5,44,7,2,8,1,6,54,NA
489,2021-03-23,N.C. Central,South Carolina St.,Home,W,3,0,3,0,46,5,82,0.5,43,13,10,38,3,1,6,1,4,63,NA,0,9,12,60,-0.05,9,3,2,24,13,1,2,3,2,14,NA
489,2021-03-24,N.C. Central,South Carolina St.,Home,W,3,0,3,0,37,6,66,0.47,33,12,5,39,1,0,4,0,2,51,NA,0,3,15,58,-0.207,3,1,5,20,12,0,4,1,2,6,2
489,2021-04-02,N.C. Central,"Coppin St. Norfolk, Va.",Away,L,0,3,3,0,28,26,137,0.015,27,4,5,68,2,1,4,1,3,35,2,0,40,21,139,0.137,38,2,5,76,4,4,12,1,10,52,NA
726,2021-02-26,Navy,Loyola Maryland,Away,W,3,2,5,0,65,21,189,0.233,59,4,7,100,6,1,20,1,11,80,3,0,58,28,195,0.154,55,6,13,90,4,1,12,2,7,71,2
726,2021-02-27,Navy,Loyola Maryland,Home,W,3,2,5,0,60,31,172,0.169,58,6,7,73,4,4,12,2,10,76,NA,0,48,28,162,0.123,47,4,4,63,6,2,18,0,11,63,3
726,2021-03-24,Navy,American,Away,W,3,0,3,0,39,11,91,0.308,38,7,8,42,1,1,16,1,9,55,2,0,26,21,93,0.054,24,1,7,38,7,0,2,0,1,28,1
726,2021-03-27,Navy,Loyola Maryland,Away,W,3,2,5,0,61,27,182,0.187,58,2,13,87,5,0,22,3,11,74,4,0,47,27,175,0.114,42,5,13,79,2,3,20,1,13,65,3
726,2021-03-28,Navy,American,Home,L,1,3,4,0,47,21,120,0.217,44,7,10,52,8,2,4,0,4,58,1,0,46,19,125,0.216,43,8,10,44,7,0,14,1,7,61,1
490,2020-09-23,NC State,Duke,Away,L,2,3,5,0,45,32,167,0.078,40,2,14,69,9,0,18,2,9,56,1,0,51,26,158,0.158,38,9,12,78,2,2,28,2,16,76,2
490,2020-09-26,NC State,Duke,Away,L,1,3,4,0,46,30,161,0.099,44,4,7,79,5,0,12,2,6,56,3,0,49,21,157,0.178,44,5,11,78,4,2,18,1,11,65,2
490,2020-10-16,NC State,North Carolina,Home,L,0,3,3,0,34,22,122,0.098,34,3,11,43,5,2,8,0,6,43,2,0,34,13,101,0.208,32,5,5,49,3,1,25,2,13.5,52.5,2
490,2020-10-18,NC State,North Carolina,Home,L,1,3,4,0,50,20,146,0.205,49,5,13,61,7,0,18,1,9,64,1,0,48,22,133,0.195,45,7,7,64,5,0,28,3,14,69,1
490,2020-10-23,NC State,Virginia,Away,W,3,1,4,0,60,16,136,0.324,56,4,17,59,1,2,14,2,9,73,NA,0,50,22,141,0.199,46,1,9,55,4,1,14,2,8,59,1
490,2020-10-24,NC State,Virginia,Away,W,3,1,4,0,51,23,156,0.179,49,8,7,68,3,0,18,1,9,68,1,0,52,28,156,0.154,50,3,11,71,8,0,26,3,13,68,1
490,2020-10-29,NC State,Virginia Tech,Home,W,3,0,3,0,44,16,116,0.241,40,3,9,55,1,1,10,1,6,53,1,0,30,20,113,0.088,28,1,6,49,3,1,16,0,9,40,2
490,2020-10-30,NC State,Virginia Tech,Home,W,3,0,3,0,39,11,97,0.289,32,7,6,55,2,0,12,0,6,52,NA,0,24,20,101,0.04,23,2,9,38,7,0,10,2,5,31,NA
490,2021-02-26,NC State,Duke,Home,W,3,2,5,0,58,24,169,0.201,53,11,12,78,7,0,12,2,6,75,2,0,49,19,159,0.189,42,7,13,73,11,0,16,1,8,64,1
490,2021-03-05,NC State,Notre Dame,Away,L,0,3,3,0,25,21,106,0.038,24,3,3,36,4,0,4,1,2,30,1,0,46,10,96,0.375,42,4,8,52,3,0,12,0,6,56,1
490,2021-03-06,NC State,Miami (FL) ,Away,L,1,3,4,0,51,14,133,0.278,50,6,22,48,4,1,19,3,10.5,67.5,2,0,53,20,136,0.243,52,4,8,57,6,3,10,1,8,65,2
490,2021-03-13,NC State,Pittsburgh ,Away,L,0,3,3,0,18,18,78,0,18,3,2,26,7,0,4,0,2,23,NA,0,47,5,87,0.483,40,7,6,37,3,1,12,0,7,61,1
490,2021-03-14,NC State,Wake Forest,Away,W,3,1,4,0,68,26,142,0.296,63,9,10,44,4,1,6,0,4,81,2,0,46,13,105,0.314,41,4,7,41,9,2,26,0,15,65,NA
490,2021-03-19,NC State,Clemson,Home,W,3,0,3,0,54,10,108,0.407,51,5,16,37,2,0,10,0,5,64,NA,0,32,9,82,0.28,30,2,5,36,5,0,6,1,3,37,NA
490,2021-03-21,NC State,Boston College,Home,W,3,0,3,0,49,13,113,0.319,40,3,9,54,5,1,8,0,5,57,2,0,22,14,97,0.082,21,5,5,37,3,1,10,1,6,33,NA
490,2021-03-27,NC State,Georgia Tech ,Away,L,0,3,3,0,44,23,108,0.194,40,2,11,43,3,0,6,0,3,49,NA,0,38,9,98,0.296,35,3,7,36,2,3,20,1,13,54,NA
490,2021-03-28,NC State,Louisville,Away,L,0,3,3,0,29,18,89,0.124,22,1,12,28,4,2,8,1,6,36,2,0,40,15,87,0.287,34,4,14,34,1,3,18,3,12,56,NA
463,2021-01-22,Nebraska,Indiana,Away,W,3,0,3,0,41,15,82,0.317,36,7,10,36,5,0,10,0,5,53,1,0,27,15,86,0.14,24,5,10,21,7,2,8,0,6,38,NA
463,2021-01-23,Nebraska,Indiana,Away,W,3,0,3,0,39,16,101,0.228,34,4,7,43,2,3,18,3,12,55,1,0,30,25,104,0.048,28,2,7,39,4,2,4,1,4,36,NA
463,2021-02-05,Nebraska,Maryland,Home,W,3,1,4,0,59,25,137,0.248,56,7,8,56,3,1,16,3,9,75,1,0,41,19,132,0.167,37,3,10,46,7,2,16,0,10,54,1
463,2021-02-06,Nebraska,Maryland,Home,W,3,0,3,0,49,14,104,0.337,42,8,7,34,3,1,12,1,7,64,1,0,26,13,77,0.169,26,3,5,31,8,0,12,1,6,35,NA
463,2021-02-12,Nebraska,Rutgers,Away,W,3,0,3,0,46,14,100,0.32,42,5,5,39,2,2,8,1,6,57,NA,0,34,16,95,0.189,31,2,7,31,5,1,12,0,7,43,NA
463,2021-02-13,Nebraska,Rutgers,Away,W,3,1,4,0,61,19,156,0.269,54,5,8,79,5,3,24,2,15,81,1,0,40,21,147,0.129,36,5,7,66,5,0,16,1,8,53,1
463,2021-02-19,Nebraska,Minnesota,Home,L,1,3,4,0,57,31,173,0.15,52,4,6,76,6,2,12,3,8,69,1,0,51,20,158,0.196,43,6,3,73,4,1,38,2,20,77,NA
463,2021-02-21,Nebraska,Minnesota,Home,W,3,0,3,0,43,10,110,0.3,40,4,8,50,0,0,17,0,8.5,55.5,NA,0,36,19,111,0.153,36,0,8,51,4,1,8,2,5,41,NA
463,2021-03-05,Nebraska,Illinois,Away,W,3,0,3,0,44,15,103,0.282,38,2,3,47,5,2,12,1,8,54,1,0,36,19,111,0.153,31,5,10,35,2,1,12,1,7,48,NA
463,2021-03-06,Nebraska,Illinois,Away,W,3,0,3,0,39,14,102,0.245,35,4,8,39,6,1,12,4,7,50,NA,0,41,25,118,0.136,36,6,11,39,4,0,8,2,4,51,NA
463,2021-03-12,Nebraska,Ohio St.,Home,W,3,2,5,0,61,20,163,0.252,57,6,9,71,2,1,16,3,9,76,NA,0,67,27,180,0.222,61,2,12,71,6,2,6,1,5,74,1
463,2021-03-13,Nebraska,Ohio St.,Home,L,2,3,5,0,67,27,164,0.244,63,3,8,65,6,0,10,4,5,75,NA,0,66,20,164,0.28,62,6,12,57,3,0,20,0,10,82,NA
463,2021-03-17,Nebraska,Iowa,Away,W,3,0,3,0,49,13,101,0.356,44,4,7,49,2,1,8,1,5,58,NA,0,29,17,101,0.119,26,2,4,37,4,0,10,1,5,36,1
463,2021-03-20,Nebraska,Iowa,Home,W,3,0,3,0,40,11,73,0.397,39,4,10,31,3,1,14,2,8,52,NA,0,22,21,77,0.013,21,3,9,18,4,1,8,1,5,30,1
463,2021-03-25,Nebraska,Michigan,Away,W,3,1,4,0,52,20,138,0.232,49,10,5,69,5,0,22,4,11,73,NA,0,45,21,149,0.161,42,5,11,52,10,1,16,3,9,59,NA
463,2021-03-26,Nebraska,Michigan,Away,W,3,0,3,0,43,9,94,0.362,37,7,7,44,3,1,20,0,11,61,2,0,25,18,97,0.072,24,3,6,40,7,2,6,2,5,33,NA
463,2021-04-15,Nebraska,Texas St. ,Away,W,3,0,3,0,50,9,103,0.398,47,3,8,35,2,0,14,3,7,60,2,0,34,17,92,0.185,34,2,5,39,3,0,2,1,1,37,NA
463,2021-04-18,Nebraska,Baylor ,Away,W,3,0,3,0,41,17,108,0.222,39,8,4,46,3,1,14,3,8,57,1,0,31,17,99,0.141,28,3,8,40,8,0,9,1,4.5,38.5,1
463,2021-04-19,Nebraska,Texas ,Away,L,1,3,4,0,44,24,117,0.171,43,9,3,48,8,1,10,2,6,59,NA,0,58,15,128,0.336,53,8,15,45,9,0,25,6,12.5,78.5,NA
466,2021-02-05,Nevada,New Mexico,Home,L,1,3,4,0,59,25,169,0.201,55,4,10,72,8,2,16,0,10,73,NA,0,61,26,172,0.203,58,8,7,73,4,2,14,0,9,78,NA
466,2021-02-06,Nevada,New Mexico,Home,L,1,3,4,0,53,19,149,0.228,48,5,8,55,6,1,12,0,7,65,NA,0,59,16,141,0.305,56,6,6,67,5,0,14,0,7,72,NA
466,2021-02-12,Nevada,Colorado St.,Home,L,1,3,4,0,49,23,124,0.21,46,5,11,37,6,0,20,1,10,64,NA,0,56,19,121,0.306,52,6,11,43,5,4,10,1,9,71,1
466,2021-02-13,Nevada,Colorado St.,Home,L,1,3,4,0,39,21,135,0.133,37,3,12,58,9,5,16,3,13,55,2,0,51,26,149,0.168,49,9,11,60,3,3,14,3,10,70,NA
466,2021-02-19,Nevada,Air Force,Home,W,3,1,4,0,40,18,105,0.21,38,13,12,28,7,2,20,0,12,65,4,0,47,30,112,0.152,41,7,8,37,13,1,16,0,9,63,3
466,2021-02-20,Nevada,Air Force,Home,L,0,3,3,0,25,24,86,0.012,24,7,4,29,8,0,6,2,3,35,2,0,35,15,85,0.235,32,8,4,33,7,5,8,0,9,52,1
466,2021-02-26,Nevada,San Diego St.,Away,W,3,1,4,0,54,12,132,0.318,53,10,6,53,3,4,18,1,13,77,NA,0,51,24,139,0.194,50,3,4,54,9,1,8,1,5,59,1
466,2021-02-27,Nevada,San Diego St.,Away,W,3,0,3,0,35,11,82,0.293,30,8,11,31,5,4,20,1,14,57,NA,0,28,21,88,0.08,27,5,8,29,8,1,8,1,5,38,1
466,2021-03-05,Nevada,San Jose St.,Away,L,1,3,4,0,49,18,151,0.205,47,9,7,48,8,2,18,3,11,69,1,0,69,20,150,0.327,65,8,11,65,9,2,13,1,8.5,85.5,2
466,2021-03-06,Nevada,San Jose St.,Away,L,0,3,3,0,21,16,81,0.062,19,3,6,30,12,1,14,2,8,32,NA,0,40,12,92,0.304,37,12,5,40,3,0,10,0,5,57,1
466,2021-03-12,Nevada,Boise St.,Home,L,0,3,3,0,28,20,119,0.067,28,7,3,42,2,1,10,0,6,41,NA,0,50,16,115,0.296,45,2,2,60,7,1,12,0,7,59,NA
466,2021-03-13,Nevada,Boise St.,Home,L,0,3,3,0,18,23,79,-0.063,17,4,4,20,12,0,10,0,5,27,NA,0,35,14,78,0.269,32,12,2,36,4,0,26,0,13,60,NA
466,2021-03-25,Nevada,Utah St.,Away,L,1,3,4,0,44,27,142,0.12,43,6,10,60,10,3,12,0,9,59,3,0,51,27,146,0.164,47,10,9,59,6,1,25,2,13.5,74.5,1
466,2021-03-27,Nevada,UNLV,Home,L,0,3,3,0,31,18,100,0.13,30,2,9,27,5,0,4,0,2,35,NA,0,41,14,89,0.303,36,5,7,44,2,0,12,0,6,52,NA
466,2021-04-01,Nevada,Fresno St.,Home,L,0,3,3,0,23,15,76,0.105,21,2,7,24,9,1,12,0,7,32,NA,0,43,14,84,0.345,41,9,8,36,2,0,12,0,6,58,NA
469,2021-02-27,New Hampshire,NJIT ,Away,W,3,1,4,0,50,18,152,0.211,45,10,9,78,2,1,13,1,7.5,67.5,NA,0,39,28,161,0.068,37,2,4,77,10,3,8,4,7,48,2
469,2021-02-28,New Hampshire,UAlbany,Away,L,1,3,4,0,44,23,175,0.12,41,5,7,73,5,0,8,2,4,53,NA,0,60,26,184,0.185,55,5,8,93,5,1,14,4,8,73,2
469,2021-03-14,New Hampshire,Stony Brook,Away,W,3,1,4,0,50,21,135,0.215,48,8,8,65,5,4,6,0,7,65,NA,0,46,21,143,0.175,41,5,11,53,8,2,8,3,6,57,2
469,2021-03-14,New Hampshire,Stony Brook,Away,L,0,3,3,0,34,20,120,0.117,29,6,7,42,4,1,4,0,3,43,NA,0,44,10,103,0.33,42,4,4,61,6,3,6,1,6,54,1
469,2021-03-21,New Hampshire,UMBC ,Away,L,1,3,4,0,52,29,159,0.145,47,3,10,58,6,1,12,0,7,62,1,0,50,22,142,0.197,47,6,10,66,3,3,16,1,11,67,NA
