ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,ret_att,r_err,block_solos,block_assists,b_err,pts,bhe,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_ret_att,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_pts
27,2025-09-06,App State,Virginia,Away,W,3,2,5,62,27,164,0.213,56,6,11,53,93,8,0,14,0,75,NA,53,31,150,0.147,51,8,9,63,102,6,2,20,0,73
27,2025-09-12,App State,Michigan St. ,Away,L,2,3,5,60,23,152,0.243,58,7,13,62,105,7,1,22,0,79,NA,66,32,173,0.197,60,7,5,64,92,7,4,18,3,86
27,2025-09-13,App State,Kennesaw St.,Away,W,3,2,5,51,24,150,0.18,44,9,15,53,88,5,2,28,2,76,NA,56,32,156,0.154,51,5,14,63,93,9,0,20,1,71
27,2025-09-16,App State,North Carolina,Away,L,1,3,4,41,23,130,0.138,38,7,15,49,83,2,1,14,1,56,1,50,15,123,0.285,44,2,11,52,61,7,2,14,1,61
27,2025-09-26,App State,James Madison,Home,W,3,1,4,52,24,140,0.2,48,9,7,50,87,2,2,11,0,68.5,NA,56,27,155,0.187,51,2,4,52,88,9,2,14,0,67
27,2025-09-27,App State,James Madison,Home,L,1,3,4,57,23,164,0.207,51,3,9,51,91,4,1,18,0,70,NA,60,21,137,0.285,53,4,5,70,80,3,1,17,0,73.5
27,2025-10-03,App State,Louisiana,Away,L,1,3,4,48,17,137,0.226,44,5,10,49,85,4,5,10,4,63,1,62,22,144,0.278,60,4,10,66,78,5,1,10,0,72
27,2025-10-04,App State,Louisiana,Away,W,3,1,4,49,18,130,0.238,44,10,19,50,0,6,0,14,3,66,NA,49,17,129,0.248,46,6,12,53,0,10,1,12,2,62
27,2025-10-10,App State,Old Dominion,Home,W,3,2,5,57,25,162,0.198,52,4,15,66,97,8,2,24,0,75,NA,57,30,169,0.16,50,8,10,65,90,4,0,16,0,73
27,2025-10-11,App State,Old Dominion,Home,W,3,0,3,49,13,119,0.303,40,6,5,46,64,9,1,10,0,61,NA,39,12,108,0.25,35,9,5,46,68,6,0,4,0,50
29,2025-08-29,Arizona,Alabama St.,Home,W,3,0,3,46,15,96,0.323,38,4,6,37,45,1,1,2,0,52,NA,28,14,92,0.152,24,1,7,24,68,4,1,6,0,33
29,2025-08-30,Arizona,A&M-Corpus Christi,Home,W,3,0,3,47,9,107,0.355,38,4,4,44,47,1,2,6,1,56,NA,35,14,113,0.186,26,1,4,38,70,4,0,2,0,37
29,2025-08-31,Arizona,Fresno St.,Home,W,3,0,3,44,9,105,0.333,37,8,10,44,49,3,0,10,0,57,NA,31,14,107,0.159,28,3,8,39,64,8,0,6,0,37
29,2025-09-05,Arizona,Boise St.,Away,W,3,2,5,77,29,203,0.236,74,4,8,90,95,6,0,24,2,93,NA,57,25,186,0.172,56,6,6,86,106,4,2,16,4,73
29,2025-09-06,Arizona,UC San Diego ,Away,W,3,0,3,37,9,80,0.35,31,8,5,31,48,7,2,10,1,52,NA,33,22,96,0.115,30,7,8,31,68,8,0,8,1,44
29,2025-09-13,Arizona,San Diego ,Away,L,2,3,5,68,20,172,0.279,62,6,14,63,95,9,2,12,2,82,NA,67,22,162,0.278,63,9,16,69,99,6,2,16,3,86
29,2025-09-16,Arizona,UTEP,Home,L,1,3,4,54,23,138,0.225,43,3,5,54,87,5,0,4,1,59,NA,61,9,137,0.38,53,5,8,54,75,3,4,12,0,76
29,2025-09-20,Arizona,Nebraska,Away,L,0,3,3,38,14,96,0.25,37,1,8,26,67,1,0,8,0,43,NA,52,14,97,0.392,50,1,6,36,54,1,1,4,1,56
29,2025-09-26,Arizona,Kansas St.,Away,W,3,1,4,56,19,150,0.247,50,8,12,54,74,3,0,18,1,73,NA,49,22,139,0.194,47,3,10,61,83,8,2,12,0,60
29,2025-09-28,Arizona,Kansas,Away,L,0,3,3,29,18,101,0.109,28,6,13,37,68,6,0,14,0,42,NA,37,16,97,0.216,37,6,5,47,45,6,0,18,0,52
29,2025-10-02,Arizona,Utah,Home,W,3,2,5,59,24,164,0.213,48,4,10,66,84,7,0,12,0,69,NA,56,27,160,0.181,51,7,15,68,96,4,2,16,0,73
29,2025-10-08,Arizona,Colorado,Home,L,1,3,4,56,31,159,0.157,50,6,9,67,91,3,2,8,0,68,NA,57,19,157,0.242,50,3,9,65,83,6,3,10,1,68
29,2025-10-10,Arizona,Baylor,Home,W,3,0,3,43,24,128,0.148,38,5,7,54,64,2,2,14,0,57,NA,40,20,129,0.155,38,2,11,48,74,5,2,16,2,52
28,2025-08-29,Arizona St.,UNI,Away,W,3,0,3,44,11,109,0.303,38,6,4,54,51,0,5,14,0,62,NA,38,20,119,0.151,37,0,5,46,69,6,0,0,1,38
28,2025-08-31,Arizona St.,Penn St. ,Away,W,3,1,4,51,18,136,0.243,49,5,23,54,81,4,1,26,3,70,NA,52,27,144,0.174,49,4,17,57,78,5,2,16,2,66
28,2025-09-01,Arizona St.,Pittsburgh ,Away,L,0,3,3,31,26,99,0.051,30,3,9,36,65,7,1,6,0,38,NA,32,11,99,0.212,26,7,8,29,48,3,3,22,1,53
28,2025-09-05,Arizona St.,FGCU,Home,W,3,1,4,57,20,145,0.255,53,3,13,52,77,2,4,18,1,73,NA,46,27,139,0.137,42,2,8,58,82,3,0,8,0,52
28,2025-09-07,Arizona St.,LMU (CA),Home,W,3,0,3,46,15,108,0.287,42,2,7,35,59,8,3,14,2,58,NA,33,19,96,0.146,32,8,6,36,66,2,1,12,0,48
28,2025-09-11,Arizona St.,Texas St.,Away,W,3,2,5,78,30,189,0.254,76,7,10,77,100,4,0,12,0,91,NA,59,21,182,0.209,57,4,8,64,103,7,0,24,0,75
28,2025-09-12,Arizona St.,UIW ,Away,W,3,0,3,48,11,113,0.327,48,3,5,58,45,1,2,14,1,60,NA,29,18,112,0.098,28,1,3,46,68,3,2,0,0,32
28,2025-09-19,Arizona St.,Pepperdine,Home,W,3,0,3,42,16,107,0.243,42,7,10,45,52,4,0,18,0,58,NA,31,17,107,0.131,26,4,10,36,66,7,1,14,2,43
28,2025-09-20,Arizona St.,Grand Canyon,Home,W,3,0,3,40,10,81,0.37,39,10,8,23,46,1,3,12,0,59,NA,28,20,77,0.104,27,1,5,24,65,10,1,6,1,33
28,2025-09-21,Arizona St.,Milwaukee,Home,W,3,0,3,34,13,81,0.259,32,10,5,41,32,2,0,20,0,54,NA,17,23,87,-0.069,15,2,7,28,68,10,0,18,1,28
28,2025-09-26,Arizona St.,Kansas,Away,W,3,2,5,63,30,183,0.18,57,8,12,73,96,5,6,16,2,85,NA,59,31,179,0.156,57,5,11,77,103,8,0,26,0,77
28,2025-09-28,Arizona St.,Kansas St.,Away,W,3,0,3,40,13,88,0.307,38,4,8,34,53,3,1,20,0,55,NA,33,24,95,0.095,32,3,7,28,65,4,0,12,0,42
28,2025-10-04,Arizona St.,Utah,Home,W,3,0,3,30,9,68,0.309,24,4,7,31,28,2,4,10,3,43,NA,29,21,87,0.092,28,2,20,24,67,4,0,6,0,34
28,2025-10-08,Arizona St.,Baylor,Home,W,3,0,3,46,14,103,0.311,43,7,11,43,65,2,1,8,0,58,NA,41,16,104,0.24,36,2,8,37,66,7,1,12,2,50
28,2025-10-10,Arizona St.,Colorado,Home,W,3,1,4,54,22,133,0.241,53,7,11,60,74,6,3,19,2,73.5,NA,46,20,134,0.194,43,6,13,49,83,7,1,18,1,62
2678,2025-08-29,Ark.-Pine Bluff,Morgan St. ,Away,L,0,3,3,21,17,73,0.055,18,1,3,24,66,7,0,0,3,22,NA,45,6,80,0.488,40,7,7,31,37,1,2,4,1,56
2678,2025-08-29,Ark.-Pine Bluff,Delaware St. ,Away,L,0,3,3,20,20,82,0,19,3,4,32,63,11,2,0,2,25,NA,37,7,84,0.357,35,11,11,39,40,3,1,6,3,52
2678,2025-08-30,Ark.-Pine Bluff,South Carolina St. ,Away,L,1,3,4,42,30,127,0.094,39,5,11,58,84,10,2,0,0,49,NA,41,13,121,0.231,39,10,11,53,62,5,4,6,1,58
2678,2025-09-05,Ark.-Pine Bluff,Tennessee St. ,Away,L,1,3,4,38,27,138,0.08,33,3,7,46,89,4,1,10,2,47,NA,58,23,133,0.263,55,4,9,67,68,3,2,18,0,73
2678,2025-09-06,Ark.-Pine Bluff,Nicholls ,Away,L,0,3,3,28,20,114,0.07,27,4,4,47,69,5,0,10,0,37,NA,43,12,108,0.287,40,5,5,58,47,4,1,2,0,50
2678,2025-09-11,Ark.-Pine Bluff,New Orleans,Away,L,0,3,3,27,17,97,0.103,23,3,7,35,70,4,0,8,7,34,NA,46,13,104,0.317,44,4,3,48,42,3,1,10,4,56
2678,2025-09-12,Ark.-Pine Bluff,Nicholls,Away,L,1,3,4,42,21,115,0.183,38,4,7,37,88,8,4,6,0,53,NA,61,19,127,0.331,55,8,9,47,71,4,1,4,0,72
2678,2025-09-13,Ark.-Pine Bluff,Abilene Christian ,Away,L,0,3,3,22,15,64,0.109,21,1,3,19,62,12,2,0,3,25,NA,45,8,74,0.5,42,12,11,23,41,1,0,14,4,64
2678,2025-09-19,Ark.-Pine Bluff,North Texas ,Away,L,0,3,3,18,14,88,0.045,17,3,4,28,69,11,0,6,3,24,1,44,14,93,0.323,40,11,4,47,39,3,0,4,0,57
2678,2025-09-23,Ark.-Pine Bluff,Oral Roberts,Away,L,0,3,3,25,14,105,0.105,24,3,4,47,66,10,0,6,0,31,NA,46,18,115,0.243,45,10,7,63,51,3,1,0,1,57
2678,2025-09-28,Ark.-Pine Bluff,Alabama St.,Away,L,0,3,3,36,15,95,0.221,34,5,4,26,69,9,1,8,0,46,NA,45,13,90,0.356,45,9,5,33,56,5,2,6,5,59
2678,2025-09-29,Ark.-Pine Bluff,Alabama A&M,Away,L,0,3,3,21,24,99,-0.03,18,3,7,41,68,7,0,2,0,25,NA,36,10,89,0.292,31,7,6,49,37,3,4,4,1,49
2678,2025-10-02,Ark.-Pine Bluff,Grambling,Away,L,0,3,3,18,23,96,-0.052,17,6,5,33,67,11,0,2,1,25,NA,34,17,98,0.173,32,11,7,47,46,6,0,10,3,50
2678,2025-10-05,Ark.-Pine Bluff,Southern U.,Home,L,1,3,4,47,20,148,0.182,35,4,11,60,86,8,2,6,0,56,NA,47,16,136,0.228,39,8,6,65,68,4,0,8,0,59
2678,2025-10-06,Ark.-Pine Bluff,Alcorn,Home,L,2,3,5,56,29,168,0.161,50,3,12,71,102,6,6,2,2,66,NA,56,23,161,0.205,47,6,7,76,85,3,5,4,0,69
2678,2025-10-12,Ark.-Pine Bluff,Texas Southern,Away,L,0,3,3,24,24,102,0,24,2,2,34,65,0,1,8,0,31,NA,39,11,95,0.295,37,0,8,42,50,2,2,2,0,42
2678,2025-10-13,Ark.-Pine Bluff,Prairie View,Away,L,0,3,3,17,19,88,-0.023,16,1,3,25,67,11,0,6,0,21,NA,40,11,86,0.337,36,11,6,39,35,1,2,4,0,55
31,2025-08-30,Arkansas,Kennesaw St. ,Away,W,3,1,4,55,7,124,0.387,51,9,12,56,67,8,0,8,1,68,NA,53,19,133,0.256,50,8,14,52,85,9,0,4,1,63
31,2025-08-31,Arkansas,Wichita St.,Away,L,2,3,5,60,23,168,0.22,56,5,6,67,92,6,2,18,3,76,NA,64,21,165,0.261,64,6,6,74,88,5,1,16,0,79
31,2025-09-09,Arkansas,Boston College,Home,L,2,3,5,60,31,179,0.162,55,2,14,66,94,5,3,18,3,74,NA,52,29,159,0.145,49,5,9,73,86,2,1,30,3,73
31,2025-09-12,Arkansas,Colorado,Away,L,1,3,4,48,23,129,0.194,45,3,11,43,89,9,1,8,3,56,NA,52,19,120,0.275,50,9,7,48,68,3,1,12,1,68
31,2025-09-13,Arkansas,Denver ,Away,L,2,3,5,65,34,161,0.193,62,4,3,57,96,3,0,24,1,81,NA,65,19,154,0.299,61,3,10,51,97,4,1,22,1,80
31,2025-09-14,Arkansas,Toledo ,Away,W,3,2,5,65,22,190,0.226,59,3,8,74,91,6,3,18,3,80,NA,63,33,183,0.164,57,6,9,85,103,3,2,16,2,79
31,2025-09-18,Arkansas,Southern Ill.,Home,W,3,0,3,43,6,98,0.378,42,6,11,46,43,0,3,12,1,58,NA,27,22,102,0.049,27,0,4,44,62,6,0,6,1,30
31,2025-09-19,Arkansas,North Dakota St.,Home,W,3,0,3,36,7,87,0.333,34,9,6,40,39,5,2,20,2,57,NA,26,23,95,0.032,24,5,6,37,68,9,1,4,0,34
31,2025-09-20,Arkansas,Arkansas St.,Home,L,1,3,4,52,30,145,0.152,49,4,4,49,87,6,1,18,3,66,NA,56,15,125,0.328,51,6,8,45,76,4,2,34,6,81
31,2025-09-26,Arkansas,Ole Miss,Home,W,3,2,5,59,22,162,0.228,57,6,14,64,87,8,1,8,2,70,NA,58,23,154,0.227,56,8,17,63,90,6,1,16,4,75
31,2025-09-28,Arkansas,LSU,Home,L,1,3,4,57,24,143,0.231,56,2,10,63,79,0,0,2,1,60,NA,53,19,148,0.23,49,0,7,55,77,2,0,34,1,70
31,2025-10-03,Arkansas,Missouri,Away,L,0,3,3,34,19,109,0.138,33,1,8,35,70,3,0,2,0,36,NA,45,9,97,0.371,43,3,4,46,41,1,4,20,0,62
31,2025-10-05,Arkansas,Vanderbilt,Away,L,0,3,3,26,13,97,0.134,24,2,6,41,64,11,0,12,0,34,NA,45,14,109,0.284,42,11,9,47,49,2,0,14,0,63
31,2025-10-10,Arkansas,Georgia,Home,L,1,3,4,49,29,154,0.13,47,5,10,62,85,8,0,18,3,63,NA,51,16,138,0.254,47,8,12,61,73,5,0,32,2,75
31,2025-10-12,Arkansas,South Carolina,Home,L,1,3,4,49,21,129,0.217,45,6,9,57,77,7,2,10,3,62,NA,48,19,129,0.225,46,7,8,55,75,6,0,24,3,67
30,2025-08-29,Arkansas St.,Ole Miss ,Away,L,2,3,5,57,13,124,0.355,54,9,9,40,85,9,5,10,1,76,NA,60,26,137,0.248,54,9,9,45,95,9,0,9,1,73.5
30,2025-08-30,Arkansas St.,Wofford ,Away,W,3,0,3,46,13,96,0.344,42,6,9,41,46,6,0,12,3,58,NA,21,16,86,0.058,21,6,5,28,65,6,2,10,0,34
30,2025-08-31,Arkansas St.,Georgia Tech,Away,L,1,3,4,54,23,155,0.2,51,3,9,62,96,9,2,18,4,68,NA,58,31,161,0.168,52,9,3,71,84,3,1,16,3,76
30,2025-09-12,Arkansas St.,Fla. Atlantic ,Away,W,3,0,3,42,12,79,0.38,36,8,4,39,35,0,0,10,0,55,NA,22,19,86,0.035,21,0,6,24,70,8,0,2,1,23
30,2025-09-12,Arkansas St.,UCF,Away,L,0,3,3,32,21,102,0.108,29,5,8,40,66,6,2,4,1,41,NA,40,12,101,0.277,36,6,7,45,51,5,0,20,1,56
30,2025-09-13,Arkansas St.,Brown ,Away,W,3,0,3,41,8,98,0.337,36,10,5,43,42,1,4,6,2,58,NA,30,20,100,0.1,29,1,3,40,69,10,0,8,0,35
30,2025-09-18,Arkansas St.,North Dakota St. ,Away,W,3,1,4,50,20,138,0.217,47,8,8,55,78,6,6,12,2,70,NA,49,33,146,0.11,46,6,7,60,89,8,1,18,3,65
30,2025-09-19,Arkansas St.,Southern Ill. ,Away,W,3,1,4,60,28,157,0.204,58,3,4,63,79,2,2,28,3,79,NA,49,31,153,0.118,48,2,6,62,96,3,1,10,0,57
30,2025-09-20,Arkansas St.,Arkansas,Away,W,3,1,4,56,15,125,0.328,51,6,8,45,76,4,2,34,6,81,NA,52,30,145,0.152,49,4,4,49,87,6,1,18,3,66
30,2025-09-27,Arkansas St.,Georgia St.,Away,L,0,3,3,33,20,100,0.13,31,7,7,34,67,3,1,10,0,46,NA,42,17,100,0.25,39,3,6,43,59,7,1,6,0,49
30,2025-10-03,Arkansas St.,Southern Miss.,Home,W,3,1,4,57,25,178,0.18,52,1,7,93,83,13,2,24,0,72,NA,42,32,178,0.056,39,13,7,83,89,1,4,16,5,67
30,2025-10-10,Arkansas St.,ULM,Away,W,3,0,3,39,12,113,0.239,38,7,7,60,49,4,1,18,3,56,NA,25,26,112,-0.009,22,4,3,52,69,7,1,4,0,32
725,2025-08-29,Army West Point,NC State,Away,L,0,3,3,27,25,120,0.017,23,3,10,52,68,4,0,10,0,35,NA,35,12,104,0.221,32,4,6,57,40,3,2,20,0,51
725,2025-08-30,Army West Point,Akron ,Away,W,3,0,3,51,24,131,0.206,48,7,5,58,62,5,0,8,0,62,NA,35,11,114,0.211,34,5,9,46,74,7,3,12,0,49
725,2025-08-31,Army West Point,Green Bay ,Away,W,3,2,5,59,31,163,0.172,56,7,13,78,91,9,1,30,0,82,NA,46,30,164,0.098,41,9,10,67,98,7,2,18,0,66
725,2025-09-05,Army West Point,Hofstra,Home,L,2,3,5,47,29,165,0.109,44,6,10,68,90,6,4,24,3,69,NA,57,29,172,0.163,50,6,12,78,87,6,2,22,2,76
725,2025-09-06,Army West Point,Rider,Home,W,3,1,4,61,19,138,0.304,54,9,8,54,77,11,3,8,0,77,NA,42,25,130,0.131,40,11,6,48,92,9,2,10,0,60
725,2025-09-12,Army West Point,St. Thomas (MN) ,Away,L,1,3,4,48,14,143,0.238,44,3,11,53,86,12,0,17,0,59.5,NA,58,23,148,0.236,42,12,10,67,76,3,1,4,0,73
725,2025-09-13,Army West Point,Bryant,Away,W,3,1,4,53,19,134,0.254,51,5,9,58,75,5,2,10,0,65,1,48,21,137,0.197,43,5,9,55,83,5,0,14,0,60
725,2025-09-19,Army West Point,Navy,Away,W,3,1,4,61,24,160,0.231,60,8,9,68,77,4,0,20,1,79,NA,43,19,147,0.163,42,4,5,60,88,8,3,10,3,55
725,2025-09-20,Army West Point,American,Away,L,1,3,4,42,26,148,0.108,34,4,8,61,84,10,1,8,2,51,NA,49,15,140,0.243,47,10,10,70,64,4,5,10,1,69
725,2025-09-26,Army West Point,Lehigh,Home,W,3,1,4,52,23,147,0.197,47,5,7,62,74,8,0,12,1,63,NA,45,26,137,0.139,44,8,10,63,86,5,1,20,3,64
725,2025-09-27,Army West Point,Lafayette,Home,W,3,0,3,49,23,128,0.203,38,4,3,55,50,3,0,8,0,57,NA,27,13,100,0.14,26,3,9,48,70,4,0,16,2,38
725,2025-10-03,Army West Point,Holy Cross,Away,W,3,0,3,46,20,106,0.245,42,8,5,43,56,2,1,14,3,62,NA,28,16,97,0.124,26,2,2,36,68,8,0,7,0,33.5
725,2025-10-04,Army West Point,Colgate,Away,L,0,3,3,34,18,125,0.128,33,1,4,52,69,4,1,10,3,41,NA,49,11,115,0.33,45,4,5,67,49,1,1,12,0,60
725,2025-10-10,Army West Point,Bucknell,Home,W,3,0,3,50,19,140,0.221,48,9,4,64,61,0,2,12,1,67,NA,42,15,129,0.209,41,0,5,56,74,9,1,8,1,47
725,2025-10-11,Army West Point,Loyola Maryland,Home,W,3,1,4,53,26,161,0.168,52,5,9,78,70,3,3,12,2,67,NA,39,27,160,0.075,36,3,9,69,86,5,1,14,0,50
37,2025-08-30,Auburn,Morehead St. ,Away,W,3,0,3,51,8,97,0.443,46,2,7,39,53,3,0,16,1,61,NA,38,17,109,0.193,38,3,5,32,66,2,3,4,3,46
37,2025-08-31,Auburn,St. John's (NY) ,Away,W,3,1,4,51,11,120,0.333,50,8,9,52,64,5,0,16,2,67,NA,51,24,134,0.201,48,5,13,53,86,8,1,6,1,60
37,2025-09-03,Auburn,Troy,Home,W,3,0,3,41,7,96,0.354,39,2,7,42,43,2,1,26,0,57,NA,30,25,111,0.045,28,2,6,41,67,2,1,6,0,36
37,2025-09-05,Auburn,Jackson St.,Home,W,3,0,3,36,13,81,0.284,34,10,9,33,44,0,1,18,3,56,NA,30,17,85,0.153,30,0,11,31,64,10,1,8,4,35
37,2025-09-09,Auburn,Virginia,Home,W,3,0,3,43,11,96,0.333,37,4,7,26,50,3,0,21,2,57.5,NA,33,21,81,0.148,30,3,6,35,66,4,0,6,0,39
37,2025-09-12,Auburn,Florida St.,Home,W,3,0,3,41,18,109,0.211,40,2,5,54,60,3,2,30,1,60,NA,37,25,119,0.101,33,3,6,45,68,2,2,6,2,45
37,2025-09-14,Auburn,Florida St.,Away,L,1,3,4,44,19,155,0.161,43,2,12,70,89,2,0,4,0,48,1,60,24,169,0.213,55,2,6,77,68,2,2,18,0,73
37,2025-09-19,Auburn,Samford,Away,W,3,1,4,54,10,110,0.4,51,10,12,54,54,1,0,26,3,77,NA,39,23,125,0.128,36,1,11,45,85,10,0,4,2,42
37,2025-09-20,Auburn,South Alabama ,Away,W,3,1,4,45,19,136,0.191,38,4,12,49,72,2,2,36,1,69,NA,50,35,149,0.101,47,2,12,64,85,4,4,10,2,61
37,2025-09-26,Auburn,Alabama,Home,W,3,0,3,35,10,105,0.238,33,2,9,44,48,1,1,20,0,48,NA,38,26,117,0.103,38,1,12,49,65,2,0,10,2,44
37,2025-09-28,Auburn,Mississippi St.,Home,W,3,0,3,43,10,112,0.295,39,4,3,48,51,5,4,16,0,59,NA,41,18,116,0.198,40,5,10,52,70,4,0,12,1,52
37,2025-10-03,Auburn,Florida,Away,L,1,3,4,48,13,125,0.28,46,3,13,47,82,3,0,14,1,58,NA,62,23,144,0.271,55,3,11,57,74,3,0,14,2,72
37,2025-10-05,Auburn,Ole Miss,Away,W,3,0,3,35,8,95,0.284,33,0,9,42,50,5,1,14,1,43,NA,40,24,115,0.139,34,5,14,43,65,0,1,8,0,50
37,2025-10-10,Auburn,Vanderbilt,Home,W,3,1,4,50,14,147,0.245,47,5,6,71,71,6,1,14,1,63,NA,60,18,160,0.263,58,6,18,76,86,5,1,10,0,72
37,2025-10-12,Auburn,Missouri,Home,L,1,3,4,54,29,168,0.149,51,5,9,75,93,5,2,18,0,70,NA,60,22,170,0.224,58,5,11,73,87,5,4,16,3,77
37,2025-10-15,Auburn,Kentucky,Away,L,1,3,4,48,26,151,0.146,48,3,4,57,86,3,2,29,5,67.5,NA,60,25,161,0.217,55,3,6,60,80,3,5,18,1,77
43,2025-08-29,Austin Peay,Murray St.,Home,L,1,3,4,51,29,162,0.136,48,7,7,58,91,8,1,12,2,65,NA,53,17,139,0.259,52,8,8,69,78,7,0,12,1,67
43,2025-08-30,Austin Peay,Tennessee Tech,Home,L,2,3,5,38,26,148,0.081,37,8,8,67,92,12,4,8,2,54,NA,61,32,172,0.169,56,12,17,70,92,8,0,20,3,83
43,2025-09-05,Austin Peay,Western Ill. ,Away,L,0,3,3,39,20,95,0.2,34,3,6,27,70,10,0,4,1,44,NA,37,10,80,0.338,30,10,4,31,52,3,0,10,4,52
43,2025-09-06,Austin Peay,Murray St. ,Away,W,3,2,5,65,23,145,0.29,65,10,9,52,90,7,3,20,8,88,NA,56,18,130,0.292,52,7,7,43,92,10,0,8,0,67
43,2025-09-12,Austin Peay,SIUE,Away,L,2,3,5,46,22,139,0.173,45,8,12,58,84,11,4,6,1,61,NA,52,20,134,0.239,44,11,16,60,79,8,1,12,0,70
43,2025-09-12,Austin Peay,Seattle U ,Away,L,2,3,5,48,21,145,0.186,41,11,13,55,93,11,3,16,0,70,NA,58,25,145,0.228,48,11,12,67,83,11,3,16,0,80
43,2025-09-13,Austin Peay,Air Force ,Away,L,0,3,3,29,21,114,0.07,24,3,11,47,59,8,4,6,2,39,NA,33,14,100,0.19,32,8,14,54,52,3,3,6,0,47
43,2025-09-19,Austin Peay,Bradley ,Away,L,1,3,4,43,28,144,0.104,42,6,3,53,90,9,1,10,4,55,NA,56,21,139,0.252,52,9,5,63,73,6,2,12,1,73
43,2025-09-20,Austin Peay,Western Ky.,Away,L,0,3,3,25,29,98,-0.041,21,4,5,34,65,9,0,6,1,32,NA,31,8,77,0.299,30,9,8,35,42,4,3,18,2,52
43,2025-09-23,Austin Peay,Tennessee St.,Away,W,3,0,3,36,10,80,0.325,31,11,8,35,44,2,3,6,4,53,NA,25,21,81,0.049,21,2,5,33,65,11,4,0,2,31
43,2025-09-26,Austin Peay,North Ala.,Away,L,0,3,3,28,18,92,0.109,27,7,2,32,64,7,0,0,0,35,NA,47,14,100,0.33,44,7,10,42,58,7,1,10,0,60
43,2025-10-03,Austin Peay,Eastern Ky.,Home,L,0,3,3,33,17,105,0.152,29,2,5,43,69,6,1,14,1,43,NA,47,16,117,0.265,41,6,4,47,53,2,1,12,1,60
43,2025-10-04,Austin Peay,Bellarmine,Home,L,2,3,5,64,23,175,0.234,59,5,14,79,92,6,1,16,4,78,NA,61,26,179,0.196,59,6,10,78,93,5,1,18,3,77
43,2025-10-10,Austin Peay,Jacksonville,Home,L,0,3,3,38,18,97,0.206,33,4,2,34,69,9,1,6,0,46,NA,47,13,102,0.333,43,9,6,39,63,4,1,18,1,66
43,2025-10-11,Austin Peay,North Florida,Home,L,0,3,3,34,20,98,0.143,32,3,7,39,67,4,0,12,0,43,NA,46,16,103,0.291,42,4,9,39,56,3,2,10,2,57
47,2025-08-29,Ball St.,St. Thomas (MN) ,Away,W,3,2,5,59,21,155,0.245,55,6,10,67,89,6,1,18,2,75,NA,60,26,159,0.214,58,6,8,68,90,6,4,10,2,75
47,2025-08-30,Ball St.,Minnesota,Away,L,0,3,3,39,12,92,0.293,37,1,9,28,70,4,0,4,4,42,NA,50,5,86,0.523,45,4,4,38,41,1,2,8,1,60
47,2025-08-31,Ball St.,Cal Poly ,Away,L,2,3,5,77,32,192,0.234,69,7,6,88,105,9,2,8,4,90,NA,70,15,175,0.314,63,9,12,65,107,7,4,14,3,90
47,2025-09-05,Ball St.,UConn,Away,L,1,3,4,56,25,145,0.214,51,3,10,54,91,5,8,4,0,69,NA,57,20,141,0.262,50,5,7,53,79,3,5,4,0,69
47,2025-09-06,Ball St.,South Dakota ,Away,L,0,3,3,33,19,105,0.133,29,2,5,34,68,2,2,1,1,37.5,NA,48,13,98,0.357,41,2,6,45,51,2,4,12,0,60
47,2025-09-12,Ball St.,Marquette,Away,W,3,2,5,59,25,161,0.211,56,2,7,73,93,5,4,16,0,73,NA,66,32,181,0.188,60,5,10,62,96,2,3,16,2,82
47,2025-09-13,Ball St.,Milwaukee ,Away,W,3,0,3,46,6,95,0.421,41,4,8,43,37,0,2,10,0,57,NA,29,15,93,0.151,26,0,8,35,65,4,1,2,3,31
47,2025-09-14,Ball St.,James Madison ,Away,L,2,3,5,72,23,164,0.299,67,5,6,68,98,7,3,10,5,85,NA,71,13,164,0.354,68,7,8,61,93,5,1,18,5,88
47,2025-09-18,Ball St.,Cincinnati,Home,L,2,3,5,67,23,177,0.249,64,8,8,77,93,4,0,8,0,79,NA,67,14,172,0.308,58,4,10,70,94,8,1,14,3,79
47,2025-09-19,Ball St.,Purdue,Home,L,0,3,3,38,16,113,0.195,34,0,5,39,66,0,2,2,0,41,NA,53,11,113,0.372,51,0,7,52,54,0,3,6,1,59
47,2025-09-25,Ball St.,Buffalo,Away,W,3,0,3,51,8,100,0.43,46,3,5,40,60,2,0,4,2,56,NA,43,17,110,0.236,40,2,3,34,68,3,0,0,2,45
47,2025-09-26,Ball St.,Akron,Away,W,3,1,4,60,22,165,0.23,56,9,4,59,79,3,3,12,0,78,NA,56,20,153,0.235,52,3,7,60,94,9,2,20,0,71
47,2025-10-03,Ball St.,Western Mich.,Home,W,3,1,4,54,20,150,0.227,51,7,6,66,82,2,0,16,3,69,NA,55,21,153,0.222,54,2,5,69,82,7,4,12,0,67
47,2025-10-07,Ball St.,Miami (OH),Away,W,3,0,3,50,18,142,0.225,47,3,3,78,51,1,1,16,0,62,NA,31,19,133,0.09,29,1,3,62,71,3,3,9,0,39.5
